cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
baseline,82,,104475000.0,35500000.0,36000000.0,9,9491,True,False,False,,False,,False,False,,
baseline,83,,104475000.0,20000000.0,30000000.0,5,10397,True,False,False,,False,,False,False,,
baseline,84,,104475000.0,117000000.0,117000000.0,5,7557,True,False,True,,True,,False,False,,
baseline,85,,104475000.0,117500000.0,117000.0,20,10773,False,False,True,,False,,True,False,,
baseline,86,,104475000.0,135000000.0,183000000.0,14,8886,True,False,True,,True,,False,False,,
baseline,87,,104475000.0,40950000.0,117000.0,28,8149,False,False,False,,False,,False,False,,
baseline,88,,104475000.0,245000000.0,300000000.0,4,10014,True,False,True,,True,,False,False,,
baseline,89,,104475000.0,40460000.0,40460000.0,1,7938,True,False,False,,False,,False,False,,
baseline,90,,104475000.0,58500000.0,58500000.0,5,11181,True,False,False,,False,,False,False,,
baseline,91,,104475000.0,1075000000.0,1250000000.0,16,7493,False,False,True,,True,,False,False,,
baseline,92,,104475000.0,1228500000.0,1930500000.0,28,8010,False,False,True,,True,,False,False,,
baseline,93,,104475000.0,157500000.0,172500000.0,30,9137,True,False,True,,True,,False,False,,
baseline,94,,104475000.0,242000000.0,292500000.0,7,12475,True,False,True,,True,,False,False,,
baseline,95,,104475000.0,54500000.0,110000.0,30,9430,False,False,False,,False,,False,False,,
baseline,96,,104475000.0,172500000.0,115000.0,52,9684,False,False,True,,False,,True,False,,
baseline,97,,104475000.0,98500000.0,100000000.0,31,8062,True,False,False,,False,,False,False,,
baseline,98,,104475000.0,1100000000.0,1170000000.0,6,12883,False,False,True,,True,,False,False,,
baseline,99,,104475000.0,375000000.0,120000.0,40,9262,False,False,True,,False,,True,False,,
below_good,0,False,104475000.0,105300000.0,120000.0,8,11343,False,False,True,bad,False,good,True,False,False,True
below_good,1,False,104475000.0,29550000.0,30000000.0,5,9135,True,False,False,good,False,good,False,False,False,False
below_good,2,False,104475000.0,103700000.0,90000000.0,38,12579,True,False,False,good,False,good,False,False,False,False
below_good,3,False,104475000.0,100500000.0,100000000.0,15,10144,True,False,False,good,False,good,False,False,False,False
below_good,4,False,104475000.0,115000000.0,345000000.0,13,13198,True,False,True,bad,True,bad,False,False,False,False
below_good,5,False,104475000.0,58500000.0,58500000.0,1,4689,True,False,False,good,False,good,False,False,False,False
below_good,6,False,104475000.0,40950000.0,40950000.0,1,9034,True,False,False,good,False,good,False,False,False,False
below_good,7,False,104475000.0,63250000.0,63250000.0,1,11437,True,False,False,good,False,good,False,False,False,False
below_good,8,False,104475000.0,58750000.0,59000000.0,2,6834,True,False,False,good,False,good,False,False,False,False
below_good,9,False,104475000.0,104500000.0,104500000.0,2,9990,True,False,True,bad,True,bad,False,False,False,False
below_good,10,False,104475000.0,35100000.0,30000000.0,25,10524,True,False,False,good,False,good,False,False,False,False
below_good,11,False,104475000.0,105300000.0,105300000.0,1,9026,True,False,True,bad,True,bad,False,False,False,False
below_good,12,False,104475000.0,51750000.0,40950000.0,2,7909,True,False,False,good,False,good,False,False,False,False
below_good,13,False,104475000.0,129250000.0,117500000.0,1,11707,True,False,True,bad,True,bad,False,False,False,False
below_good,14,False,104475000.0,350000000.0,350000000.0,1,8081,True,False,True,bad,True,bad,False,False,False,False
below_good,15,False,104475000.0,32175000.0,28750000.0,16,6756,True,False,False,good,False,good,False,False,False,False
below_good,16,False,104475000.0,74340000.0,30000000.0,19,9772,True,False,False,good,False,good,False,False,False,False
below_good,17,False,104475000.0,102960000.0,120000000.0,7,12523,True,False,False,good,True,bad,False,True,True,False
below_good,18,False,104475000.0,103700000.0,183750000.0,28,9356,True,False,False,good,True,bad,False,True,True,False
below_good,19,False,104475000.0,108000000.0,100000000.0,7,13451,True,False,True,bad,False,good,True,False,False,True
below_good,20,False,104475000.0,118000000.0,120000000.0,9,11825,True,False,True,bad,True,bad,False,False,False,False
below_good,21,False,104475000.0,103500000.0,86250000.0,6,10176,True,False,False,good,False,good,False,False,False,False
below_good,22,False,104475000.0,117000000.0,117000000.0,1,8591,True,False,True,bad,True,bad,False,False,False,False
below_good,23,False,104475000.0,328000000.0,351000000.0,6,9018,True,False,True,bad,True,bad,False,False,False,False
below_good,24,False,104475000.0,40950000.0,40950000.0,1,8246,True,False,False,good,False,good,False,False,False,False
below_good,25,False,104475000.0,92800000.0,84000000.0,26,11437,True,False,False,good,False,good,False,False,False,False
below_good,26,False,104475000.0,103500000.0,104500000.0,23,9270,True,False,False,good,True,bad,False,True,True,False
below_good,27,False,104475000.0,385000000.0,390000000.0,3,12503,True,False,True,bad,True,bad,False,False,False,False
below_good,28,False,104475000.0,575000000.0,643500000.0,4,9742,True,False,True,bad,True,bad,False,False,False,False
below_good,29,False,104475000.0,53370000.0,52650000.0,2,8334,True,False,False,good,False,good,False,False,False,False
below_good,30,False,104475000.0,117000000.0,240000000.0,21,9079,True,False,True,bad,True,bad,False,False,False,False
below_good,31,False,104475000.0,102500000.0,102500000.0,1,10782,True,False,False,good,False,good,False,False,False,False
below_good,32,False,104475000.0,85680000.0,85680000.0,1,10487,True,False,False,good,False,good,False,False,False,False
below_good,33,False,104475000.0,105300000.0,117000.0,5,10609,False,False,True,bad,False,good,True,False,False,True
below_good,34,False,104475000.0,82000000.0,48000000.0,38,9693,True,False,False,good,False,good,False,False,False,False
below_good,35,False,104475000.0,134250000.0,110000000.0,24,11074,True,False,True,bad,True,bad,False,False,False,False
below_good,36,False,104475000.0,102850000.0,62500000.0,24,8444,True,False,False,good,False,good,False,False,False,False
below_good,37,False,104475000.0,132000000.0,132000000.0,1,8558,True,False,True,bad,True,bad,False,False,False,False
below_good,38,False,104475000.0,138000000.0,195500000.0,24,9940,True,False,True,bad,True,bad,False,False,False,False
below_good,39,False,104475000.0,74750000.0,74750000.0,1,7724,True,False,False,good,False,good,False,False,False,False
below_good,40,False,104475000.0,115000000.0,180000000.0,15,9637,True,False,True,bad,True,bad,False,False,False,False
below_good,41,False,104475000.0,102350000.0,102350000.0,7,11746,True,False,False,good,False,good,False,False,False,False
below_good,42,False,104475000.0,108240000.0,96000000.0,44,10609,True,False,True,bad,False,good,True,False,False,True
below_good,43,False,104475000.0,93500000.0,92000000.0,6,7099,True,False,False,good,False,good,False,False,False,False
below_good,44,False,104475000.0,112500000.0,130000000.0,11,4687,True,False,True,bad,True,bad,False,False,False,False
below_good,45,False,104475000.0,125000000.0,206000000.0,7,12518,True,False,True,bad,True,bad,False,False,False,False
below_good,46,False,104475000.0,101000000.0,80000000.0,48,11402,True,False,False,good,False,good,False,False,False,False
below_good,47,False,104475000.0,212500000.0,400000000.0,22,8329,True,False,True,bad,True,bad,False,False,False,False
below_good,48,False,104475000.0,104400000.0,88000000.0,27,11650,True,False,False,good,False,good,False,False,False,False
below_good,49,False,104475000.0,230000000.0,234000000.0,2,9583,True,False,True,bad,True,bad,False,False,False,False
below_good,50,False,104475000.0,117000000.0,165000000.0,27,9888,True,False,True,bad,True,bad,False,False,False,False
below_good,51,False,104475000.0,34500000.0,34440000.0,2,6630,True,False,False,good,False,good,False,False,False,False
below_good,52,False,104475000.0,61750000.0,14700000.0,26,8454,True,False,False,good,False,good,False,False,False,False
below_good,53,False,104475000.0,117000000.0,100000000.0,5,10741,True,False,True,bad,False,good,True,False,False,True
below_good,54,False,104475000.0,115000000.0,115000000.0,1,10661,True,False,True,bad,True,bad,False,False,False,False
below_good,55,False,104475000.0,42500000.0,42000000.0,1,6979,True,False,False,good,False,good,False,False,False,False
below_good,56,False,104475000.0,200000000.0,200000000.0,1,11278,True,False,True,bad,True,bad,False,False,False,False
below_good,57,False,104475000.0,120000000.0,187500000.0,12,7996,True,False,True,bad,True,bad,False,False,False,False
below_good,58,False,104475000.0,115000000.0,115000000.0,5,14592,True,False,True,bad,True,bad,False,False,False,False
below_good,59,False,104475000.0,96525000.0,98000000.0,2,9449,True,False,False,good,False,good,False,False,False,False
below_good,60,False,104475000.0,102500000.0,100000000.0,25,12698,True,False,False,good,False,good,False,False,False,False
below_good,61,False,104475000.0,115000000.0,120000000.0,4,10675,True,False,True,bad,True,bad,False,False,False,False
below_good,62,False,104475000.0,58500000.0,58500000.0,4,10217,True,False,False,good,False,good,False,False,False,False
below_good,63,False,104475000.0,150000000.0,150000000.0,1,10143,True,False,True,bad,True,bad,False,False,False,False
below_good,64,False,104475000.0,292686000.0,110000000.0,4,10576,True,False,True,bad,True,bad,False,False,False,False
below_good,65,False,104475000.0,14214500.0,15750000.0,3,8643,True,False,False,good,False,good,False,False,False,False
below_good,66,False,104475000.0,234000000.0,234000000.0,5,10807,True,False,True,bad,True,bad,False,False,False,False
below_good,67,False,104475000.0,117000000.0,138000000.0,8,7428,True,False,True,bad,True,bad,False,False,False,False
below_good,68,False,104475000.0,100562000.0,100000000.0,2,12442,True,False,False,good,False,good,False,False,False,False
below_good,69,False,104475000.0,85800000.0,85800000.0,1,8273,True,False,False,good,False,good,False,False,False,False
below_good,70,False,104475000.0,140400000.0,140400000.0,1,9837,True,False,True,bad,True,bad,False,False,False,False
below_good,71,False,104475000.0,48600000.0,30000000.0,20,8422,True,False,False,good,False,good,False,False,False,False
below_good,72,False,104475000.0,104400000.0,104400000.0,3,10795,True,False,False,good,False,good,False,False,False,False
below_good,73,False,104475000.0,20000000.0,20000000.0,9,7870,True,False,False,good,False,good,False,False,False,False
below_good,74,False,104475000.0,210600000.0,230000000.0,10,10139,True,False,True,bad,True,bad,False,False,False,False
below_good,75,False,104475000.0,119000000.0,119000000.0,1,10721,True,False,True,bad,True,bad,False,False,False,False
below_good,76,False,104475000.0,351000000.0,351000000.0,4,11597,True,False,True,bad,True,bad,False,False,False,False
below_good,77,False,104475000.0,100000000.0,117000000.0,2,12760,True,False,False,good,True,bad,False,True,True,False
below_good,78,False,104475000.0,92250000.0,92250000.0,1,11990,True,False,False,good,False,good,False,False,False,False
below_good,79,False,104475000.0,73500000.0,72000000.0,7,6973,True,False,False,good,False,good,False,False,False,False
below_good,80,False,104475000.0,128700000.0,115000000.0,1,9572,True,False,True,bad,True,bad,False,False,False,False
below_good,81,False,104475000.0,115000000.0,351000000.0,12,10869,True,False,True,bad,True,bad,False,False,False,False
below_good,82,False,104475000.0,104400000.0,90000000.0,27,12453,True,False,False,good,False,good,False,False,False,False
below_good,83,False,104475000.0,140400000.0,175500000.0,4,10962,True,False,True,bad,True,bad,False,False,False,False
below_good,84,False,104475000.0,104475000.0,104475000.0,1,12121,True,False,False,good,False,good,False,False,False,False
below_good,85,False,104475000.0,99000000.0,99000000.0,1,8178,True,False,False,good,False,good,False,False,False,False
below_good,86,False,104475000.0,109000000.0,120000000.0,10,14301,True,False,True,bad,True,bad,False,False,False,False
below_good,87,False,104475000.0,76500000.0,96500000.0,1,12010,True,False,False,good,False,good,False,False,False,False
below_good,88,False,104475000.0,110000000.0,112000000.0,33,10933,True,False,True,bad,True,bad,False,False,False,False
below_good,89,False,104475000.0,120000000.0,120000000.0,1,10409,True,False,True,bad,True,bad,False,False,False,False
below_good,90,False,104475000.0,95000000.0,72000000.0,21,11090,True,False,False,good,False,good,False,False,False,False
below_good,91,False,104475000.0,115000000.0,30000000.0,19,11464,False,False,True,bad,False,good,True,False,False,True
below_good,92,False,104475000.0,74235000.0,74235000.0,1,11015,True,False,False,good,False,good,False,False,False,False
below_good,93,False,104475000.0,117000000.0,180000000.0,7,9187,True,False,True,bad,True,bad,False,False,False,False
below_good,94,False,104475000.0,117000000.0,146250000.0,15,11085,True,False,True,bad,True,bad,False,False,False,False
below_good,95,False,104475000.0,46800000.0,46000000.0,18,9358,True,False,False,good,False,good,False,False,False,False
below_good,96,False,104475000.0,175000000.0,235000000.0,18,10737,True,False,True,bad,True,bad,False,False,False,False
below_good,97,False,104475000.0,156000000.0,198000000.0,11,8417,True,False,True,bad,True,bad,False,False,False,False
below_good,98,False,104475000.0,117000000.0,110000000.0,6,8122,True,False,True,bad,True,bad,False,False,False,False
below_good,99,False,104475000.0,103500000.0,106250000.0,13,8298,True,False,False,good,True,bad,False,True,True,False
above_good,0,True,104475000.0,105300000.0,,0,7611,False,False,True,good,,,,,,
above_good,1,True,104475000.0,110000000.0,110000000.0,3,11207,True,False,True,good,True,good,False,False,False,False
above_good,2,True,104475000.0,105000000.0,110000000.0,29,8120,True,False,True,good,True,good,False,False,False,False
above_good,3,True,104475000.0,105000000.0,115000.0,8,12032,False,False,True,good,False,bad,True,False,True,False
above_good,4,True,104475000.0,122000000.0,117000000.0,39,9224,True,False,True,good,True,good,False,False,False,False
above_good,5,True,104475000.0,104500000.0,100000000.0,9,9385,True,False,True,good,False,bad,True,False,True,False
above_good,6,True,104475000.0,104920000.0,84000000.0,19,11993,True,False,True,good,False,bad,True,False,True,False
above_good,7,True,104475000.0,104500000.0,104500000.0,1,10009,True,False,True,good,True,good,False,False,False,False
above_good,8,True,104475000.0,158000000.0,105000000.0,18,10919,True,False,True,good,True,good,False,False,False,False
above_good,9,True,104475000.0,35850000.0,35850000.0,1,9966,True,False,False,bad,False,bad,False,False,False,False
above_good,10,True,104475000.0,218500000.0,287500000.0,33,10162,True,False,True,good,True,good,False,False,False,False
above_good,11,True,104475000.0,290000000.0,300000000.0,14,8748,True,False,True,good,True,good,False,False,False,False
above_good,12,True,104475000.0,106000000.0,105000000.0,3,14331,True,False,True,good,True,good,False,False,False,False
above_good,13,True,104475000.0,104650000.0,104650000.0,1,10123,True,False,True,good,True,good,False,False,False,False
above_good,14,True,104475000.0,111150000.0,125000000.0,19,10692,True,False,True,good,True,good,False,False,False,False
above_good,15,True,104475000.0,54000000.0,36000000.0,18,7865,True,False,False,bad,False,bad,False,False,False,False
above_good,16,True,104475000.0,138000000.0,138000000.0,1,8121,True,False,True,good,True,good,False,False,False,False
above_good,17,True,104475000.0,95175000.0,100000000.0,23,12579,False,False,False,bad,False,bad,False,False,False,False
above_good,18,True,104475000.0,31850000.0,31850000.0,1,14515,True,False,False,bad,False,bad,False,False,False,False
above_good,19,True,104475000.0,105500000.0,100000.0,20,14317,False,False,True,good,False,bad,True,False,True,False
above_good,20,True,104475000.0,105300000.0,105300000.0,1,11856,True,False,True,good,True,good,False,False,False,False
above_good,21,True,104475000.0,117000000.0,117000000.0,1,7211,True,False,True,good,True,good,False,False,False,False
above_good,22,True,104475000.0,105000000.0,72000000.0,24,10673,True,False,True,good,False,bad,True,False,True,False
above_good,23,True,104475000.0,105300000.0,103500000.0,3,10883,True,False,True,good,False,bad,True,False,True,False
above_good,24,True,104475000.0,73200000.0,60000000.0,12,12659,True,False,False,bad,False,bad,False,False,False,False
above_good,25,True,104475000.0,105000000.0,105000000.0,1,10481,True,False,True,good,True,good,False,False,False,False
above_good,26,True,104475000.0,105000000.0,46000000.0,24,10601,True,False,True,good,False,bad,True,False,True,False
above_good,27,True,104475000.0,99450000.0,117000.0,105,11579,False,False,False,bad,False,bad,False,False,False,False
above_good,28,True,104475000.0,351000000.0,351000000.0,1,8875,True,False,True,good,True,good,False,False,False,False
above_good,29,True,104475000.0,125000000.0,125000000.0,1,9441,True,False,True,good,True,good,False,False,False,False
above_good,30,True,104475000.0,102600000.0,70000000.0,34,8678,True,False,False,bad,False,bad,False,False,False,False
above_good,31,True,104475000.0,117000000.0,117000000.0,1,10661,True,False,True,good,True,good,False,False,False,False
above_good,32,True,104475000.0,212000000.0,256800000.0,6,9415,True,False,True,good,True,good,False,False,False,False
above_good,33,True,104475000.0,49140000.0,46800000.0,4,11178,True,False,False,bad,False,bad,False,False,False,False
above_good,34,True,104475000.0,105300000.0,120000.0,4,14255,False,False,True,good,False,bad,True,False,True,False
above_good,35,True,104475000.0,112000000.0,150000000.0,21,11127,True,False,True,good,True,good,False,False,False,False
above_good,36,True,104475000.0,58500000.0,117000.0,34,10066,False,False,False,bad,False,bad,False,False,False,False
above_good,37,True,104475000.0,105750000.0,90000000.0,44,10304,True,False,True,good,False,bad,True,False,True,False
above_good,38,True,104475000.0,107500000.0,126500000.0,61,12629,True,False,True,good,True,good,False,False,False,False
above_good,39,True,104475000.0,76050000.0,70200000.0,4,8857,True,False,False,bad,False,bad,False,False,False,False
above_good,40,True,104475000.0,112000000.0,117000000.0,6,10532,True,False,True,good,True,good,False,False,False,False
above_good,41,True,104475000.0,115000000.0,240000000.0,15,9300,True,False,True,good,True,good,False,False,False,False
above_good,42,True,104475000.0,225000000.0,287500000.0,31,9463,True,False,True,good,True,good,False,False,False,False
above_good,43,True,104475000.0,71820000.0,75350000.0,7,8544,True,False,False,bad,False,bad,False,False,False,False
above_good,44,True,104475000.0,81450000.0,81450000.0,1,10342,True,False,False,bad,False,bad,False,False,False,False
above_good,45,True,104475000.0,234000000.0,240000000.0,20,10254,True,False,True,good,True,good,False,False,False,False
above_good,46,True,104475000.0,185000000.0,240000000.0,18,7481,True,False,True,good,True,good,False,False,False,False
above_good,47,True,104475000.0,282000000.0,287500000.0,5,6823,True,False,True,good,True,good,False,False,False,False
above_good,48,True,104475000.0,140400000.0,169400000.0,12,9470,True,False,True,good,True,good,False,False,False,False
above_good,49,True,104475000.0,121875000.0,146250000.0,3,11108,True,False,True,good,True,good,False,False,False,False
above_good,50,True,104475000.0,216000000.0,165000000.0,24,7263,True,False,True,good,True,good,False,False,False,False
above_good,51,True,104475000.0,108000000.0,120000000.0,4,10690,True,False,True,good,True,good,False,False,False,False
above_good,52,True,104475000.0,104060000.0,104060000.0,1,12828,True,False,False,bad,False,bad,False,False,False,False
above_good,53,True,104475000.0,116000000.0,30000000.0,45,10201,True,False,True,good,False,bad,True,False,True,False
above_good,54,True,104475000.0,117500000.0,117000000.0,35,11083,True,False,True,good,True,good,False,False,False,False
above_good,55,True,104475000.0,115000000.0,110000000.0,23,10984,True,False,True,good,True,good,False,False,False,False
above_good,56,True,104475000.0,79360000.0,60000000.0,30,10517,True,False,False,bad,False,bad,False,False,False,False
above_good,57,True,104475000.0,105000000.0,30000000.0,24,9880,True,False,True,good,False,bad,True,False,True,False
above_good,58,True,104475000.0,120000000.0,121000000.0,14,12422,True,False,True,good,True,good,False,False,False,False
above_good,59,True,104475000.0,351000000.0,351000000.0,3,10140,True,False,True,good,True,good,False,False,False,False
above_good,60,True,104475000.0,105300000.0,105300000.0,1,7822,True,False,True,good,True,good,False,False,False,False
above_good,61,True,104475000.0,104000000.0,100000000.0,8,11281,True,False,False,bad,False,bad,False,False,False,False
above_good,62,True,104475000.0,115000000.0,180000000.0,5,10695,True,False,True,good,True,good,False,False,False,False
above_good,63,True,104475000.0,79500000.0,30000000.0,9,9226,True,False,False,bad,False,bad,False,False,False,False
above_good,64,True,104475000.0,52376500.0,52.0,3,9583,False,False,False,bad,False,bad,False,False,False,False
above_good,65,True,104475000.0,109000000.0,109000000.0,1,9899,True,False,True,good,True,good,False,False,False,False
above_good,66,True,104475000.0,105300000.0,105300000.0,1,9388,True,False,True,good,True,good,False,False,False,False
above_good,67,True,104475000.0,98500000.0,84000000.0,57,11145,True,False,False,bad,False,bad,False,False,False,False
above_good,68,True,104475000.0,117000000.0,117000000.0,1,10157,True,False,True,good,True,good,False,False,False,False
above_good,69,True,104475000.0,295000000.0,254000000.0,38,11860,True,False,True,good,True,good,False,False,False,False
above_good,70,True,104475000.0,39100000.0,28750000.0,13,8788,True,False,False,bad,False,bad,False,False,False,False
above_good,71,True,104475000.0,78000000.0,47200000.0,22,10848,True,False,False,bad,False,bad,False,False,False,False
above_good,72,True,104475000.0,119000000.0,144000000.0,26,6572,True,False,True,good,True,good,False,False,False,False
above_good,73,True,104475000.0,21945000.0,21945000.0,1,9408,True,False,False,bad,False,bad,False,False,False,False
above_good,74,True,104475000.0,85000000.0,85000000.0,1,7306,True,False,False,bad,False,bad,False,False,False,False
above_good,75,True,104475000.0,125000000.0,180000000.0,36,10300,True,False,True,good,True,good,False,False,False,False
above_good,76,True,104475000.0,105300000.0,94500000.0,2,10648,True,False,True,good,False,bad,True,False,True,False
above_good,77,True,104475000.0,105500000.0,110000000.0,16,13045,True,False,True,good,True,good,False,False,False,False
above_good,78,True,104475000.0,87750000.0,34500000.0,2,13102,True,False,False,bad,False,bad,False,False,False,False
