group,rollout,t,K,side,move,is_last
baseline[good=above],baseline/2,8,43,bad,toward_good,False
baseline[good=above],baseline/2,9,43,bad,toward_good,False
baseline[good=above],baseline/2,10,43,bad,toward_good,False
baseline[good=above],baseline/2,11,43,bad,toward_good,False
baseline[good=above],baseline/2,12,43,good,toward_good,False
baseline[good=above],baseline/2,13,43,good,toward_bad,False
baseline[good=above],baseline/2,14,43,bad,toward_good,False
baseline[good=above],baseline/2,15,43,bad,toward_good,False
baseline[good=above],baseline/2,16,43,good,toward_bad,False
baseline[good=above],baseline/2,17,43,good,toward_bad,False
baseline[good=above],baseline/2,18,43,good,toward_bad,False
baseline[good=above],baseline/2,19,43,bad,toward_bad,False
baseline[good=above],baseline/2,20,43,bad,toward_good,False
baseline[good=above],baseline/2,21,43,good,toward_bad,False
baseline[good=above],baseline/2,22,43,bad,toward_bad,False
baseline[good=above],baseline/2,23,43,bad,toward_good,False
baseline[good=above],baseline/2,24,43,bad,toward_bad,False
baseline[good=above],baseline/2,25,43,bad,toward_good,False
baseline[good=above],baseline/2,26,43,bad,toward_bad,False
baseline[good=above],baseline/2,27,43,bad,toward_good,False
baseline[good=above],baseline/2,28,43,good,toward_bad,False
baseline[good=above],baseline/2,29,43,bad,toward_good,False
baseline[good=above],baseline/2,30,43,bad,toward_good,False
baseline[good=above],baseline/2,31,43,bad,toward_good,False
baseline[good=above],baseline/2,32,43,good,toward_good,False
baseline[good=above],baseline/2,33,43,good,toward_good,False
baseline[good=above],baseline/2,34,43,good,toward_bad,False
baseline[good=above],baseline/2,35,43,bad,toward_bad,False
baseline[good=above],baseline/2,36,43,bad,toward_good,False
baseline[good=above],baseline/2,37,43,bad,toward_bad,False
baseline[good=above],baseline/2,38,43,bad,toward_good,False
baseline[good=above],baseline/2,39,43,bad,toward_good,False
baseline[good=above],baseline/2,40,43,bad,toward_bad,False
baseline[good=above],baseline/2,41,43,bad,toward_good,False
baseline[good=above],baseline/2,42,43,bad,,True
baseline[good=below],baseline/2,0,43,bad,toward_good,False
baseline[good=below],baseline/2,1,43,good,toward_bad,False
baseline[good=below],baseline/2,2,43,bad,toward_good,False
baseline[good=below],baseline/2,3,43,good,toward_bad,False
baseline[good=below],baseline/2,4,43,bad,toward_good,False
baseline[good=below],baseline/2,5,43,good,toward_good,False
baseline[good=below],baseline/2,6,43,good,toward_bad,False
baseline[good=below],baseline/2,7,43,good,toward_good,False
baseline[good=below],baseline/2,8,43,good,toward_bad,False
baseline[good=below],baseline/2,9,43,good,toward_bad,False
baseline[good=below],baseline/2,10,43,good,toward_bad,False
baseline[good=below],baseline/2,11,43,good,toward_bad,False
baseline[good=below],baseline/2,12,43,bad,toward_bad,False
baseline[good=below],baseline/2,13,43,bad,toward_good,False
baseline[good=below],baseline/2,14,43,good,toward_bad,False
baseline[good=below],baseline/2,15,43,good,toward_bad,False
baseline[good=below],baseline/2,16,43,bad,toward_good,False
baseline[good=below],baseline/2,17,43,bad,toward_good,False
baseline[good=below],baseline/2,18,43,bad,toward_good,False
baseline[good=below],baseline/2,19,43,good,toward_good,False
baseline[good=below],baseline/2,20,43,good,toward_bad,False
baseline[good=below],baseline/2,21,43,bad,toward_good,False
baseline[good=below],baseline/2,22,43,good,toward_good,False
baseline[good=below],baseline/2,23,43,good,toward_bad,False
baseline[good=below],baseline/2,24,43,good,toward_good,False
baseline[good=below],baseline/2,25,43,good,toward_bad,False
baseline[good=below],baseline/2,26,43,good,toward_good,False
baseline[good=below],baseline/2,27,43,good,toward_bad,False
baseline[good=below],baseline/2,28,43,bad,toward_good,False
baseline[good=below],baseline/2,29,43,good,toward_bad,False
baseline[good=below],baseline/2,30,43,good,toward_bad,False
baseline[good=below],baseline/2,31,43,good,toward_bad,False
baseline[good=below],baseline/2,32,43,bad,toward_bad,False
baseline[good=below],baseline/2,33,43,bad,toward_bad,False
baseline[good=below],baseline/2,34,43,bad,toward_good,False
baseline[good=below],baseline/2,35,43,good,toward_good,False
baseline[good=below],baseline/2,36,43,good,toward_bad,False
baseline[good=below],baseline/2,37,43,good,toward_good,False
baseline[good=below],baseline/2,38,43,good,toward_bad,False
baseline[good=below],baseline/2,39,43,good,toward_bad,False
baseline[good=below],baseline/2,40,43,good,toward_good,False
baseline[good=below],baseline/2,41,43,good,toward_bad,False
baseline[good=below],baseline/2,42,43,good,,True
baseline[good=above],baseline/3,0,22,good,toward_bad,False
baseline[good=above],baseline/3,1,22,good,toward_bad,False
baseline[good=above],baseline/3,2,22,bad,toward_good,False
baseline[good=above],baseline/3,3,22,good,toward_good,False
baseline[good=above],baseline/3,4,22,good,toward_good,False
baseline[good=above],baseline/3,5,22,good,toward_bad,False
baseline[good=above],baseline/3,6,22,good,toward_bad,False
baseline[good=above],baseline/3,7,22,good,toward_bad,False
baseline[good=above],baseline/3,8,22,good,toward_good,False
baseline[good=above],baseline/3,9,22,good,toward_good,False
baseline[good=above],baseline/3,10,22,good,toward_bad,False
baseline[good=above],baseline/3,11,22,good,toward_good,False
baseline[good=above],baseline/3,12,22,good,toward_bad,False
baseline[good=above],baseline/3,13,22,good,toward_bad,False
baseline[good=above],baseline/3,14,22,good,toward_good,False
baseline[good=above],baseline/3,15,22,good,toward_bad,False
baseline[good=above],baseline/3,16,22,good,toward_bad,False
baseline[good=above],baseline/3,17,22,good,toward_good,False
baseline[good=above],baseline/3,18,22,good,toward_good,False
baseline[good=above],baseline/3,19,22,good,toward_bad,False
baseline[good=above],baseline/3,20,22,good,toward_good,False
baseline[good=above],baseline/3,21,22,good,,True
baseline[good=below],baseline/3,0,22,bad,toward_good,False
baseline[good=below],baseline/3,1,22,bad,toward_good,False
baseline[good=below],baseline/3,2,22,good,toward_bad,False
baseline[good=below],baseline/3,3,22,bad,toward_bad,False
baseline[good=below],baseline/3,4,22,bad,toward_bad,False
baseline[good=below],baseline/3,5,22,bad,toward_good,False
baseline[good=below],baseline/3,6,22,bad,toward_good,False
baseline[good=below],baseline/3,7,22,bad,toward_good,False
baseline[good=below],baseline/3,8,22,bad,toward_bad,False
baseline[good=below],baseline/3,9,22,bad,toward_bad,False
baseline[good=below],baseline/3,10,22,bad,toward_good,False
baseline[good=below],baseline/3,11,22,bad,toward_bad,False
baseline[good=below],baseline/3,12,22,bad,toward_good,False
baseline[good=below],baseline/3,13,22,bad,toward_good,False
baseline[good=below],baseline/3,14,22,bad,toward_bad,False
baseline[good=below],baseline/3,15,22,bad,toward_good,False
baseline[good=below],baseline/3,16,22,bad,toward_good,False
baseline[good=below],baseline/3,17,22,bad,toward_bad,False
baseline[good=below],baseline/3,18,22,bad,toward_bad,False
baseline[good=below],baseline/3,19,22,bad,toward_good,False
baseline[good=below],baseline/3,20,22,bad,toward_bad,False
baseline[good=below],baseline/3,21,22,bad,,True
baseline[good=above],baseline/4,0,32,good,toward_good,False
baseline[good=above],baseline/4,1,32,good,toward_bad,False
baseline[good=above],baseline/4,2,32,good,toward_bad,False
baseline[good=above],baseline/4,3,32,good,toward_good,False
baseline[good=above],baseline/4,4,32,good,toward_bad,False
baseline[good=above],baseline/4,5,32,good,toward_bad,False
baseline[good=above],baseline/4,6,32,good,toward_good,False
baseline[good=above],baseline/4,7,32,good,toward_bad,False
baseline[good=above],baseline/4,8,32,good,toward_good,False
baseline[good=above],baseline/4,9,32,good,toward_bad,False
baseline[good=above],baseline/4,10,32,good,toward_bad,False
baseline[good=above],baseline/4,11,32,good,toward_bad,False
baseline[good=above],baseline/4,12,32,good,toward_bad,False
baseline[good=above],baseline/4,13,32,good,toward_good,False
baseline[good=above],baseline/4,14,32,good,toward_bad,False
baseline[good=above],baseline/4,15,32,good,toward_good,False
baseline[good=above],baseline/4,16,32,good,toward_bad,False
baseline[good=above],baseline/4,17,32,good,toward_good,False
baseline[good=above],baseline/4,18,32,good,toward_bad,False
baseline[good=above],baseline/4,19,32,good,toward_good,False
baseline[good=above],baseline/4,20,32,good,toward_bad,False
baseline[good=above],baseline/4,21,32,good,toward_bad,False
baseline[good=above],baseline/4,22,32,good,toward_bad,False
baseline[good=above],baseline/4,23,32,good,toward_bad,False
baseline[good=above],baseline/4,24,32,good,toward_good,False
baseline[good=above],baseline/4,25,32,good,toward_bad,False
baseline[good=above],baseline/4,26,32,good,toward_good,False
baseline[good=above],baseline/4,27,32,good,toward_good,False
baseline[good=above],baseline/4,28,32,good,toward_bad,False
baseline[good=above],baseline/4,29,32,good,toward_bad,False
baseline[good=above],baseline/4,30,32,good,toward_good,False
baseline[good=above],baseline/4,31,32,good,,True
baseline[good=below],baseline/4,0,32,bad,toward_bad,False
baseline[good=below],baseline/4,1,32,bad,toward_good,False
baseline[good=below],baseline/4,2,32,bad,toward_good,False
baseline[good=below],baseline/4,3,32,bad,toward_bad,False
baseline[good=below],baseline/4,4,32,bad,toward_good,False
baseline[good=below],baseline/4,5,32,bad,toward_good,False
baseline[good=below],baseline/4,6,32,bad,toward_bad,False
baseline[good=below],baseline/4,7,32,bad,toward_good,False
baseline[good=below],baseline/4,8,32,bad,toward_bad,False
baseline[good=below],baseline/4,9,32,bad,toward_good,False
baseline[good=below],baseline/4,10,32,bad,toward_good,False
baseline[good=below],baseline/4,11,32,bad,toward_good,False
baseline[good=below],baseline/4,12,32,bad,toward_good,False
baseline[good=below],baseline/4,13,32,bad,toward_bad,False
baseline[good=below],baseline/4,14,32,bad,toward_good,False
baseline[good=below],baseline/4,15,32,bad,toward_bad,False
baseline[good=below],baseline/4,16,32,bad,toward_good,False
baseline[good=below],baseline/4,17,32,bad,toward_bad,False
baseline[good=below],baseline/4,18,32,bad,toward_good,False
baseline[good=below],baseline/4,19,32,bad,toward_bad,False
baseline[good=below],baseline/4,20,32,bad,toward_good,False
baseline[good=below],baseline/4,21,32,bad,toward_good,False
baseline[good=below],baseline/4,22,32,bad,toward_good,False
baseline[good=below],baseline/4,23,32,bad,toward_good,False
baseline[good=below],baseline/4,24,32,bad,toward_bad,False
baseline[good=below],baseline/4,25,32,bad,toward_good,False
baseline[good=below],baseline/4,26,32,bad,toward_bad,False
baseline[good=below],baseline/4,27,32,bad,toward_bad,False
baseline[good=below],baseline/4,28,32,bad,toward_good,False
baseline[good=below],baseline/4,29,32,bad,toward_good,False
baseline[good=below],baseline/4,30,32,bad,toward_bad,False
baseline[good=below],baseline/4,31,32,bad,,True
baseline[good=above],baseline/5,0,11,good,toward_bad,False
baseline[good=above],baseline/5,1,11,good,toward_bad,False
baseline[good=above],baseline/5,2,11,good,toward_bad,False
baseline[good=above],baseline/5,3,11,good,toward_good,False
baseline[good=above],baseline/5,4,11,good,toward_good,False
baseline[good=above],baseline/5,5,11,good,toward_bad,False
baseline[good=above],baseline/5,6,11,good,toward_good,False
baseline[good=above],baseline/5,7,11,good,toward_bad,False
baseline[good=above],baseline/5,8,11,good,toward_bad,False
baseline[good=above],baseline/5,9,11,bad,toward_bad,False
baseline[good=above],baseline/5,10,11,bad,,True
baseline[good=below],baseline/5,0,11,bad,toward_good,False
baseline[good=below],baseline/5,1,11,bad,toward_good,False
baseline[good=below],baseline/5,2,11,bad,toward_good,False
baseline[good=below],baseline/5,3,11,bad,toward_bad,False
baseline[good=below],baseline/5,4,11,bad,toward_bad,False
baseline[good=below],baseline/5,5,11,bad,toward_good,False
baseline[good=below],baseline/5,6,11,bad,toward_bad,False
baseline[good=below],baseline/5,7,11,bad,toward_good,False
baseline[good=below],baseline/5,8,11,bad,toward_good,False
baseline[good=below],baseline/5,9,11,good,toward_good,False
baseline[good=below],baseline/5,10,11,good,,True
baseline[good=above],baseline/6,0,1,good,,True
baseline[good=below],baseline/6,0,1,bad,,True
baseline[good=above],baseline/7,0,17,bad,toward_good,False
baseline[good=above],baseline/7,1,17,bad,toward_bad,False
baseline[good=above],baseline/7,2,17,bad,toward_good,False
baseline[good=above],baseline/7,3,17,bad,toward_bad,False
baseline[good=above],baseline/7,4,17,bad,toward_good,False
baseline[good=above],baseline/7,5,17,bad,toward_good,False
baseline[good=above],baseline/7,6,17,bad,toward_bad,False
baseline[good=above],baseline/7,7,17,bad,toward_good,False
baseline[good=above],baseline/7,8,17,bad,toward_bad,False
baseline[good=above],baseline/7,9,17,bad,toward_good,False
baseline[good=above],baseline/7,10,17,bad,toward_bad,False
baseline[good=above],baseline/7,11,17,bad,toward_good,False
baseline[good=above],baseline/7,12,17,bad,toward_good,False
baseline[good=above],baseline/7,13,17,bad,toward_bad,False
baseline[good=above],baseline/7,14,17,bad,toward_good,False
baseline[good=above],baseline/7,15,17,bad,toward_bad,False
baseline[good=above],baseline/7,16,17,bad,,True
baseline[good=below],baseline/7,0,17,good,toward_bad,False
baseline[good=below],baseline/7,1,17,good,toward_good,False
baseline[good=below],baseline/7,2,17,good,toward_bad,False
baseline[good=below],baseline/7,3,17,good,toward_good,False
baseline[good=below],baseline/7,4,17,good,toward_bad,False
baseline[good=below],baseline/7,5,17,good,toward_bad,False
baseline[good=below],baseline/7,6,17,good,toward_good,False
baseline[good=below],baseline/7,7,17,good,toward_bad,False
baseline[good=below],baseline/7,8,17,good,toward_good,False
baseline[good=below],baseline/7,9,17,good,toward_bad,False
baseline[good=below],baseline/7,10,17,good,toward_good,False
baseline[good=below],baseline/7,11,17,good,toward_bad,False
baseline[good=below],baseline/7,12,17,good,toward_bad,False
baseline[good=below],baseline/7,13,17,good,toward_good,False
baseline[good=below],baseline/7,14,17,good,toward_bad,False
baseline[good=below],baseline/7,15,17,good,toward_good,False
baseline[good=below],baseline/7,16,17,good,,True
baseline[good=above],baseline/8,0,23,good,toward_bad,False
baseline[good=above],baseline/8,1,23,good,toward_good,False
baseline[good=above],baseline/8,2,23,good,toward_bad,False
baseline[good=above],baseline/8,3,23,good,toward_good,False
baseline[good=above],baseline/8,4,23,good,toward_bad,False
baseline[good=above],baseline/8,5,23,good,toward_good,False
baseline[good=above],baseline/8,6,23,good,toward_bad,False
baseline[good=above],baseline/8,7,23,good,toward_good,False
baseline[good=above],baseline/8,8,23,good,toward_bad,False
baseline[good=above],baseline/8,9,23,good,toward_good,False
baseline[good=above],baseline/8,10,23,good,toward_good,False
baseline[good=above],baseline/8,11,23,good,toward_good,False
baseline[good=above],baseline/8,12,23,good,toward_bad,False
baseline[good=above],baseline/8,13,23,good,toward_good,False
baseline[good=above],baseline/8,14,23,good,toward_bad,False
baseline[good=above],baseline/8,15,23,good,toward_good,False
baseline[good=above],baseline/8,16,23,good,toward_good,False
baseline[good=above],baseline/8,17,23,good,toward_good,False
baseline[good=above],baseline/8,18,23,good,toward_good,False
baseline[good=above],baseline/8,19,23,good,toward_good,False
baseline[good=above],baseline/8,20,23,good,toward_bad,False
baseline[good=above],baseline/8,21,23,good,toward_bad,False
baseline[good=above],baseline/8,22,23,good,,True
baseline[good=below],baseline/8,0,23,bad,toward_good,False
baseline[good=below],baseline/8,1,23,bad,toward_bad,False
baseline[good=below],baseline/8,2,23,bad,toward_good,False
baseline[good=below],baseline/8,3,23,bad,toward_bad,False
baseline[good=below],baseline/8,4,23,bad,toward_good,False
baseline[good=below],baseline/8,5,23,bad,toward_bad,False
baseline[good=below],baseline/8,6,23,bad,toward_good,False
baseline[good=below],baseline/8,7,23,bad,toward_bad,False
baseline[good=below],baseline/8,8,23,bad,toward_good,False
baseline[good=below],baseline/8,9,23,bad,toward_bad,False
baseline[good=below],baseline/8,10,23,bad,toward_bad,False
baseline[good=below],baseline/8,11,23,bad,toward_bad,False
baseline[good=below],baseline/8,12,23,bad,toward_good,False
baseline[good=below],baseline/8,13,23,bad,toward_bad,False
baseline[good=below],baseline/8,14,23,bad,toward_good,False
baseline[good=below],baseline/8,15,23,bad,toward_bad,False
baseline[good=below],baseline/8,16,23,bad,toward_bad,False
baseline[good=below],baseline/8,17,23,bad,toward_bad,False
baseline[good=below],baseline/8,18,23,bad,toward_bad,False
baseline[good=below],baseline/8,19,23,bad,toward_bad,False
baseline[good=below],baseline/8,20,23,bad,toward_good,False
baseline[good=below],baseline/8,21,23,bad,toward_good,False
baseline[good=below],baseline/8,22,23,bad,,True
baseline[good=above],baseline/9,0,45,bad,toward_good,False
baseline[good=above],baseline/9,1,45,bad,toward_bad,False
baseline[good=above],baseline/9,2,45,bad,toward_bad,False
baseline[good=above],baseline/9,3,45,bad,toward_bad,False
baseline[good=above],baseline/9,4,45,bad,toward_bad,False
baseline[good=above],baseline/9,5,45,bad,toward_good,False
baseline[good=above],baseline/9,6,45,bad,toward_good,False
baseline[good=above],baseline/9,7,45,good,toward_bad,False
baseline[good=above],baseline/9,8,45,bad,toward_good,False
baseline[good=above],baseline/9,9,45,good,toward_bad,False
baseline[good=above],baseline/9,10,45,bad,toward_bad,False
baseline[good=above],baseline/9,11,45,bad,toward_good,False
baseline[good=above],baseline/9,12,45,bad,toward_bad,False
baseline[good=above],baseline/9,13,45,bad,toward_bad,False
baseline[good=above],baseline/9,14,45,bad,toward_bad,False
baseline[good=above],baseline/9,15,45,bad,toward_good,False
baseline[good=above],baseline/9,16,45,bad,toward_bad,False
baseline[good=above],baseline/9,17,45,bad,toward_good,False
baseline[good=above],baseline/9,18,45,bad,toward_good,False
baseline[good=above],baseline/9,19,45,bad,toward_bad,False
baseline[good=above],baseline/9,20,45,bad,toward_bad,False
baseline[good=above],baseline/9,21,45,bad,toward_good,False
baseline[good=above],baseline/9,22,45,bad,toward_bad,False
baseline[good=above],baseline/9,23,45,bad,toward_good,False
baseline[good=above],baseline/9,24,45,bad,toward_bad,False
baseline[good=above],baseline/9,25,45,bad,toward_good,False
baseline[good=above],baseline/9,26,45,bad,toward_bad,False
baseline[good=above],baseline/9,27,45,bad,toward_bad,False
baseline[good=above],baseline/9,28,45,bad,toward_good,False
baseline[good=above],baseline/9,29,45,bad,toward_bad,False
baseline[good=above],baseline/9,30,45,bad,toward_good,False
baseline[good=above],baseline/9,31,45,bad,toward_bad,False
baseline[good=above],baseline/9,32,45,bad,toward_bad,False
baseline[good=above],baseline/9,33,45,bad,toward_good,False
baseline[good=above],baseline/9,34,45,bad,toward_good,False
baseline[good=above],baseline/9,35,45,bad,toward_bad,False
baseline[good=above],baseline/9,36,45,bad,toward_good,False
baseline[good=above],baseline/9,37,45,bad,toward_bad,False
baseline[good=above],baseline/9,38,45,bad,toward_good,False
baseline[good=above],baseline/9,39,45,bad,toward_bad,False
baseline[good=above],baseline/9,40,45,bad,toward_good,False
baseline[good=above],baseline/9,41,45,bad,toward_bad,False
baseline[good=above],baseline/9,42,45,bad,toward_good,False
baseline[good=above],baseline/9,43,45,bad,toward_bad,False
baseline[good=above],baseline/9,44,45,bad,,True
baseline[good=below],baseline/9,0,45,good,toward_bad,False
baseline[good=below],baseline/9,1,45,good,toward_good,False
baseline[good=below],baseline/9,2,45,good,toward_good,False
baseline[good=below],baseline/9,3,45,good,toward_good,False
baseline[good=below],baseline/9,4,45,good,toward_good,False
baseline[good=below],baseline/9,5,45,good,toward_bad,False
baseline[good=below],baseline/9,6,45,good,toward_bad,False
baseline[good=below],baseline/9,7,45,bad,toward_good,False
baseline[good=below],baseline/9,8,45,good,toward_bad,False
baseline[good=below],baseline/9,9,45,bad,toward_good,False
baseline[good=below],baseline/9,10,45,good,toward_good,False
baseline[good=below],baseline/9,11,45,good,toward_bad,False
baseline[good=below],baseline/9,12,45,good,toward_good,False
baseline[good=below],baseline/9,13,45,good,toward_good,False
baseline[good=below],baseline/9,14,45,good,toward_good,False
baseline[good=below],baseline/9,15,45,good,toward_bad,False
baseline[good=below],baseline/9,16,45,good,toward_good,False
baseline[good=below],baseline/9,17,45,good,toward_bad,False
baseline[good=below],baseline/9,18,45,good,toward_bad,False
baseline[good=below],baseline/9,19,45,good,toward_good,False
baseline[good=below],baseline/9,20,45,good,toward_good,False
baseline[good=below],baseline/9,21,45,good,toward_bad,False
baseline[good=below],baseline/9,22,45,good,toward_good,False
baseline[good=below],baseline/9,23,45,good,toward_bad,False
baseline[good=below],baseline/9,24,45,good,toward_good,False
baseline[good=below],baseline/9,25,45,good,toward_bad,False
baseline[good=below],baseline/9,26,45,good,toward_good,False
baseline[good=below],baseline/9,27,45,good,toward_good,False
baseline[good=below],baseline/9,28,45,good,toward_bad,False
baseline[good=below],baseline/9,29,45,good,toward_good,False
baseline[good=below],baseline/9,30,45,good,toward_bad,False
baseline[good=below],baseline/9,31,45,good,toward_good,False
baseline[good=below],baseline/9,32,45,good,toward_good,False
baseline[good=below],baseline/9,33,45,good,toward_bad,False
baseline[good=below],baseline/9,34,45,good,toward_bad,False
baseline[good=below],baseline/9,35,45,good,toward_good,False
baseline[good=below],baseline/9,36,45,good,toward_bad,False
baseline[good=below],baseline/9,37,45,good,toward_good,False
baseline[good=below],baseline/9,38,45,good,toward_bad,False
baseline[good=below],baseline/9,39,45,good,toward_good,False
baseline[good=below],baseline/9,40,45,good,toward_bad,False
baseline[good=below],baseline/9,41,45,good,toward_good,False
baseline[good=below],baseline/9,42,45,good,toward_bad,False
baseline[good=below],baseline/9,43,45,good,toward_good,False
baseline[good=below],baseline/9,44,45,good,,True
baseline[good=above],baseline/10,0,17,good,toward_bad,False
baseline[good=above],baseline/10,1,17,bad,toward_bad,False
baseline[good=above],baseline/10,2,17,bad,toward_bad,False
baseline[good=above],baseline/10,3,17,bad,toward_good,False
baseline[good=above],baseline/10,4,17,good,toward_bad,False
baseline[good=above],baseline/10,5,17,bad,toward_good,False
baseline[good=above],baseline/10,6,17,good,toward_bad,False
baseline[good=above],baseline/10,7,17,bad,toward_good,False
baseline[good=above],baseline/10,8,17,good,toward_good,False
baseline[good=above],baseline/10,9,17,good,toward_bad,False
baseline[good=above],baseline/10,10,17,bad,toward_good,False
baseline[good=above],baseline/10,11,17,bad,toward_good,False
baseline[good=above],baseline/10,12,17,good,toward_good,False
baseline[good=above],baseline/10,13,17,good,toward_bad,False
baseline[good=above],baseline/10,14,17,good,toward_good,False
baseline[good=above],baseline/10,15,17,good,toward_bad,False
baseline[good=above],baseline/10,16,17,good,,True
baseline[good=below],baseline/10,0,17,bad,toward_good,False
baseline[good=below],baseline/10,1,17,good,toward_good,False
baseline[good=below],baseline/10,2,17,good,toward_good,False
baseline[good=below],baseline/10,3,17,good,toward_bad,False
baseline[good=below],baseline/10,4,17,bad,toward_good,False
baseline[good=below],baseline/10,5,17,good,toward_bad,False
baseline[good=below],baseline/10,6,17,bad,toward_good,False
baseline[good=below],baseline/10,7,17,good,toward_bad,False
baseline[good=below],baseline/10,8,17,bad,toward_bad,False
baseline[good=below],baseline/10,9,17,bad,toward_good,False
baseline[good=below],baseline/10,10,17,good,toward_bad,False
baseline[good=below],baseline/10,11,17,good,toward_bad,False
baseline[good=below],baseline/10,12,17,bad,toward_bad,False
baseline[good=below],baseline/10,13,17,bad,toward_good,False
baseline[good=below],baseline/10,14,17,bad,toward_bad,False
baseline[good=below],baseline/10,15,17,bad,toward_good,False
baseline[good=below],baseline/10,16,17,bad,,True
baseline[good=above],baseline/11,0,35,bad,toward_good,False
baseline[good=above],baseline/11,1,35,bad,toward_good,False
baseline[good=above],baseline/11,2,35,bad,toward_good,False
baseline[good=above],baseline/11,3,35,bad,toward_good,False
baseline[good=above],baseline/11,4,35,bad,toward_bad,False
baseline[good=above],baseline/11,5,35,bad,toward_bad,False
baseline[good=above],baseline/11,6,35,bad,toward_good,False
baseline[good=above],baseline/11,7,35,bad,toward_bad,False
baseline[good=above],baseline/11,8,35,bad,toward_good,False
