group,rollout,t,K,side,move,is_last
baseline[good=above],baseline/26,0,1,bad,,True
baseline[good=below],baseline/26,0,1,good,,True
baseline[good=above],baseline/27,0,1,bad,,True
baseline[good=below],baseline/27,0,1,good,,True
baseline[good=above],baseline/28,0,1,bad,,True
baseline[good=below],baseline/28,0,1,good,,True
baseline[good=above],baseline/29,0,1,bad,,True
baseline[good=below],baseline/29,0,1,good,,True
baseline[good=above],baseline/30,0,1,bad,,True
baseline[good=below],baseline/30,0,1,good,,True
baseline[good=above],baseline/31,0,1,bad,,True
baseline[good=below],baseline/31,0,1,good,,True
baseline[good=above],baseline/32,0,1,bad,,True
baseline[good=below],baseline/32,0,1,good,,True
baseline[good=above],baseline/33,0,1,bad,,True
baseline[good=below],baseline/33,0,1,good,,True
baseline[good=above],baseline/34,0,1,bad,,True
baseline[good=below],baseline/34,0,1,good,,True
baseline[good=above],baseline/35,0,1,bad,,True
baseline[good=below],baseline/35,0,1,good,,True
baseline[good=above],baseline/36,0,1,bad,,True
baseline[good=below],baseline/36,0,1,good,,True
baseline[good=above],baseline/37,0,1,bad,,True
baseline[good=below],baseline/37,0,1,good,,True
baseline[good=above],baseline/38,0,1,bad,,True
baseline[good=below],baseline/38,0,1,good,,True
baseline[good=above],baseline/39,0,1,bad,,True
baseline[good=below],baseline/39,0,1,good,,True
baseline[good=above],baseline/40,0,1,bad,,True
baseline[good=below],baseline/40,0,1,good,,True
baseline[good=above],baseline/41,0,1,bad,,True
baseline[good=below],baseline/41,0,1,good,,True
baseline[good=above],baseline/42,0,1,bad,,True
baseline[good=below],baseline/42,0,1,good,,True
baseline[good=above],baseline/43,0,1,bad,,True
baseline[good=below],baseline/43,0,1,good,,True
baseline[good=above],baseline/44,0,1,bad,,True
baseline[good=below],baseline/44,0,1,good,,True
baseline[good=above],baseline/45,0,1,bad,,True
baseline[good=below],baseline/45,0,1,good,,True
baseline[good=above],baseline/46,0,1,bad,,True
baseline[good=below],baseline/46,0,1,good,,True
baseline[good=above],baseline/47,0,1,bad,,True
baseline[good=below],baseline/47,0,1,good,,True
baseline[good=above],baseline/48,0,1,bad,,True
baseline[good=below],baseline/48,0,1,good,,True
baseline[good=above],baseline/49,0,1,bad,,True
baseline[good=below],baseline/49,0,1,good,,True
baseline[good=above],baseline/50,0,1,bad,,True
baseline[good=below],baseline/50,0,1,good,,True
baseline[good=above],baseline/51,0,1,bad,,True
baseline[good=below],baseline/51,0,1,good,,True
baseline[good=above],baseline/52,0,1,bad,,True
baseline[good=below],baseline/52,0,1,good,,True
baseline[good=above],baseline/53,0,1,bad,,True
baseline[good=below],baseline/53,0,1,good,,True
baseline[good=above],baseline/54,0,1,bad,,True
baseline[good=below],baseline/54,0,1,good,,True
baseline[good=above],baseline/55,0,1,bad,,True
baseline[good=below],baseline/55,0,1,good,,True
baseline[good=above],baseline/56,0,1,bad,,True
baseline[good=below],baseline/56,0,1,good,,True
baseline[good=above],baseline/57,0,1,bad,,True
baseline[good=below],baseline/57,0,1,good,,True
baseline[good=above],baseline/58,0,1,bad,,True
baseline[good=below],baseline/58,0,1,good,,True
baseline[good=above],baseline/59,0,1,bad,,True
baseline[good=below],baseline/59,0,1,good,,True
baseline[good=above],baseline/60,0,1,bad,,True
baseline[good=below],baseline/60,0,1,good,,True
baseline[good=above],baseline/61,0,1,bad,,True
baseline[good=below],baseline/61,0,1,good,,True
baseline[good=above],baseline/62,0,1,bad,,True
baseline[good=below],baseline/62,0,1,good,,True
baseline[good=above],baseline/63,0,1,bad,,True
baseline[good=below],baseline/63,0,1,good,,True
baseline[good=above],baseline/64,0,1,bad,,True
baseline[good=below],baseline/64,0,1,good,,True
baseline[good=above],baseline/65,0,1,bad,,True
baseline[good=below],baseline/65,0,1,good,,True
baseline[good=above],baseline/66,0,1,bad,,True
baseline[good=below],baseline/66,0,1,good,,True
baseline[good=above],baseline/67,0,1,bad,,True
baseline[good=below],baseline/67,0,1,good,,True
baseline[good=above],baseline/68,0,1,bad,,True
baseline[good=below],baseline/68,0,1,good,,True
baseline[good=above],baseline/69,0,1,bad,,True
baseline[good=below],baseline/69,0,1,good,,True
baseline[good=above],baseline/70,0,1,bad,,True
baseline[good=below],baseline/70,0,1,good,,True
baseline[good=above],baseline/71,0,1,bad,,True
baseline[good=below],baseline/71,0,1,good,,True
baseline[good=above],baseline/72,0,1,bad,,True
baseline[good=below],baseline/72,0,1,good,,True
baseline[good=above],baseline/73,0,1,bad,,True
baseline[good=below],baseline/73,0,1,good,,True
baseline[good=above],baseline/74,0,1,bad,,True
baseline[good=below],baseline/74,0,1,good,,True
baseline[good=above],baseline/75,0,1,bad,,True
baseline[good=below],baseline/75,0,1,good,,True
baseline[good=above],baseline/76,0,1,bad,,True
baseline[good=below],baseline/76,0,1,good,,True
baseline[good=above],baseline/77,0,1,bad,,True
baseline[good=below],baseline/77,0,1,good,,True
baseline[good=above],baseline/78,0,1,bad,,True
baseline[good=below],baseline/78,0,1,good,,True
baseline[good=above],baseline/79,0,1,bad,,True
baseline[good=below],baseline/79,0,1,good,,True
baseline[good=above],baseline/80,0,1,bad,,True
baseline[good=below],baseline/80,0,1,good,,True
baseline[good=above],baseline/81,0,1,bad,,True
baseline[good=below],baseline/81,0,1,good,,True
baseline[good=above],baseline/82,0,1,bad,,True
baseline[good=below],baseline/82,0,1,good,,True
baseline[good=above],baseline/83,0,1,bad,,True
baseline[good=below],baseline/83,0,1,good,,True
baseline[good=above],baseline/84,0,1,bad,,True
baseline[good=below],baseline/84,0,1,good,,True
baseline[good=above],baseline/85,0,1,bad,,True
baseline[good=below],baseline/85,0,1,good,,True
baseline[good=above],baseline/86,0,1,bad,,True
baseline[good=below],baseline/86,0,1,good,,True
baseline[good=above],baseline/87,0,1,bad,,True
baseline[good=below],baseline/87,0,1,good,,True
baseline[good=above],baseline/88,0,1,bad,,True
baseline[good=below],baseline/88,0,1,good,,True
baseline[good=above],baseline/89,0,1,bad,,True
baseline[good=below],baseline/89,0,1,good,,True
baseline[good=above],baseline/90,0,1,bad,,True
baseline[good=below],baseline/90,0,1,good,,True
baseline[good=above],baseline/91,0,1,bad,,True
baseline[good=below],baseline/91,0,1,good,,True
baseline[good=above],baseline/92,0,1,bad,,True
baseline[good=below],baseline/92,0,1,good,,True
baseline[good=above],baseline/93,0,1,bad,,True
baseline[good=below],baseline/93,0,1,good,,True
baseline[good=above],baseline/94,0,1,bad,,True
baseline[good=below],baseline/94,0,1,good,,True
baseline[good=above],baseline/95,0,1,bad,,True
baseline[good=below],baseline/95,0,1,good,,True
baseline[good=above],baseline/96,0,1,bad,,True
baseline[good=below],baseline/96,0,1,good,,True
baseline[good=above],baseline/97,0,1,bad,,True
baseline[good=below],baseline/97,0,1,good,,True
baseline[good=above],baseline/98,0,1,bad,,True
baseline[good=below],baseline/98,0,1,good,,True
baseline[good=above],baseline/99,0,1,bad,,True
baseline[good=below],baseline/99,0,1,good,,True
below_good,below_good/0,0,1,good,,True
below_good,below_good/1,0,1,good,,True
below_good,below_good/2,0,1,good,,True
below_good,below_good/3,0,1,good,,True
below_good,below_good/4,0,1,good,,True
below_good,below_good/5,0,1,good,,True
below_good,below_good/6,0,1,good,,True
below_good,below_good/7,0,1,good,,True
below_good,below_good/8,0,1,good,,True
below_good,below_good/9,0,1,good,,True
below_good,below_good/10,0,1,good,,True
below_good,below_good/11,0,1,good,,True
below_good,below_good/12,0,1,good,,True
below_good,below_good/13,0,1,good,,True
below_good,below_good/14,0,1,good,,True
below_good,below_good/15,0,1,good,,True
below_good,below_good/16,0,1,good,,True
below_good,below_good/17,0,1,good,,True
below_good,below_good/18,0,1,good,,True
below_good,below_good/19,0,1,good,,True
below_good,below_good/21,0,1,good,,True
below_good,below_good/22,0,1,good,,True
below_good,below_good/23,0,1,good,,True
below_good,below_good/24,0,1,good,,True
below_good,below_good/25,0,1,good,,True
below_good,below_good/26,0,1,good,,True
below_good,below_good/27,0,1,good,,True
below_good,below_good/28,0,1,good,,True
below_good,below_good/29,0,1,good,,True
below_good,below_good/30,0,1,good,,True
below_good,below_good/31,0,1,good,,True
below_good,below_good/32,0,1,good,,True
below_good,below_good/33,0,1,good,,True
below_good,below_good/34,0,1,good,,True
below_good,below_good/35,0,1,good,,True
below_good,below_good/36,0,1,good,,True
below_good,below_good/37,0,1,good,,True
below_good,below_good/38,0,1,good,,True
below_good,below_good/39,0,1,good,,True
below_good,below_good/40,0,1,good,,True
below_good,below_good/41,0,1,good,,True
below_good,below_good/42,0,1,good,,True
below_good,below_good/43,0,1,good,,True
below_good,below_good/44,0,1,good,,True
below_good,below_good/45,0,1,good,,True
below_good,below_good/46,0,1,good,,True
below_good,below_good/47,0,1,good,,True
below_good,below_good/48,0,1,good,,True
below_good,below_good/49,0,1,good,,True
below_good,below_good/50,0,1,good,,True
below_good,below_good/51,0,1,good,,True
below_good,below_good/52,0,1,good,,True
below_good,below_good/53,0,1,good,,True
below_good,below_good/54,0,1,good,,True
below_good,below_good/55,0,1,good,,True
below_good,below_good/56,0,1,good,,True
below_good,below_good/57,0,1,good,,True
below_good,below_good/58,0,1,good,,True
below_good,below_good/59,0,1,good,,True
below_good,below_good/60,0,1,good,,True
below_good,below_good/61,0,1,good,,True
below_good,below_good/62,0,1,good,,True
below_good,below_good/63,0,1,good,,True
below_good,below_good/64,0,1,good,,True
below_good,below_good/65,0,1,good,,True
below_good,below_good/66,0,1,good,,True
below_good,below_good/67,0,1,good,,True
below_good,below_good/68,0,1,good,,True
below_good,below_good/69,0,1,good,,True
below_good,below_good/70,0,1,good,,True
below_good,below_good/71,0,1,good,,True
below_good,below_good/72,0,1,good,,True
below_good,below_good/73,0,1,good,,True
below_good,below_good/74,0,1,good,,True
below_good,below_good/75,0,1,good,,True
below_good,below_good/76,0,1,good,,True
below_good,below_good/77,0,1,good,,True
below_good,below_good/78,0,1,good,,True
below_good,below_good/79,0,1,good,,True
below_good,below_good/80,0,1,good,,True
below_good,below_good/81,0,1,good,,True
below_good,below_good/82,0,1,good,,True
below_good,below_good/83,0,1,good,,True
below_good,below_good/84,0,1,good,,True
below_good,below_good/85,0,1,good,,True
below_good,below_good/86,0,1,good,,True
below_good,below_good/87,0,1,good,,True
below_good,below_good/88,0,1,good,,True
below_good,below_good/89,0,1,good,,True
below_good,below_good/90,0,1,good,,True
below_good,below_good/91,0,1,good,,True
below_good,below_good/92,0,1,good,,True
below_good,below_good/93,0,1,good,,True
below_good,below_good/94,0,1,good,,True
below_good,below_good/95,0,1,good,,True
below_good,below_good/96,0,1,good,,True
below_good,below_good/97,0,1,good,,True
below_good,below_good/98,0,1,good,,True
below_good,below_good/99,0,1,good,,True
above_good,above_good/0,0,1,bad,,True
above_good,above_good/1,0,1,bad,,True
above_good,above_good/2,0,1,bad,,True
above_good,above_good/3,0,1,bad,,True
above_good,above_good/4,0,1,bad,,True
above_good,above_good/5,0,1,bad,,True
above_good,above_good/6,0,1,bad,,True
above_good,above_good/7,0,1,bad,,True
above_good,above_good/8,0,1,bad,,True
above_good,above_good/9,0,1,bad,,True
above_good,above_good/10,0,1,bad,,True
above_good,above_good/11,0,1,bad,,True
above_good,above_good/12,0,1,bad,,True
above_good,above_good/13,0,1,bad,,True
above_good,above_good/14,0,1,bad,,True
above_good,above_good/15,0,1,bad,,True
above_good,above_good/16,0,1,bad,,True
above_good,above_good/17,0,1,bad,,True
above_good,above_good/18,0,1,bad,,True
above_good,above_good/19,0,1,bad,,True
above_good,above_good/20,0,1,bad,,True
above_good,above_good/21,0,1,bad,,True
above_good,above_good/22,0,1,bad,,True
above_good,above_good/23,0,1,bad,,True
above_good,above_good/24,0,1,bad,,True
above_good,above_good/25,0,1,bad,,True
above_good,above_good/26,0,1,bad,,True
above_good,above_good/27,0,1,bad,,True
above_good,above_good/28,0,1,bad,,True
above_good,above_good/29,0,1,bad,,True
above_good,above_good/30,0,1,bad,,True
above_good,above_good/31,0,1,bad,,True
above_good,above_good/32,0,1,bad,,True
above_good,above_good/33,0,1,bad,,True
above_good,above_good/34,0,1,bad,,True
above_good,above_good/35,0,1,bad,,True
above_good,above_good/36,0,1,bad,,True
above_good,above_good/37,0,1,bad,,True
above_good,above_good/38,0,1,bad,,True
above_good,above_good/39,0,1,bad,,True
above_good,above_good/40,0,1,bad,,True
above_good,above_good/41,0,1,bad,,True
above_good,above_good/42,0,1,bad,,True
above_good,above_good/43,0,1,bad,,True
above_good,above_good/44,0,1,bad,,True
above_good,above_good/45,0,1,bad,,True
above_good,above_good/46,0,1,bad,,True
above_good,above_good/47,0,1,bad,,True
above_good,above_good/48,0,1,bad,,True
above_good,above_good/49,0,1,bad,,True
above_good,above_good/50,0,1,bad,,True
above_good,above_good/51,0,1,bad,,True
above_good,above_good/52,0,1,bad,,True
above_good,above_good/53,0,1,bad,,True
above_good,above_good/54,0,1,bad,,True
above_good,above_good/55,0,1,bad,,True
above_good,above_good/56,0,1,bad,,True
above_good,above_good/57,0,1,bad,,True
above_good,above_good/58,0,1,bad,,True
above_good,above_good/59,0,1,bad,,True
above_good,above_good/60,0,1,bad,,True
above_good,above_good/61,0,1,bad,,True
above_good,above_good/62,0,1,bad,,True
above_good,above_good/63,0,1,bad,,True
above_good,above_good/64,0,1,bad,,True
above_good,above_good/65,0,1,bad,,True
above_good,above_good/66,0,1,bad,,True
above_good,above_good/67,0,1,bad,,True
above_good,above_good/68,0,1,bad,,True
above_good,above_good/69,0,1,bad,,True
above_good,above_good/70,0,1,bad,,True
above_good,above_good/71,0,1,bad,,True
above_good,above_good/72,0,1,bad,,True
above_good,above_good/73,0,1,bad,,True
above_good,above_good/74,0,1,bad,,True
above_good,above_good/75,0,1,bad,,True
above_good,above_good/76,0,1,bad,,True
above_good,above_good/77,0,1,bad,,True
above_good,above_good/78,0,1,bad,,True
above_good,above_good/79,0,1,bad,,True
above_good,above_good/80,0,1,bad,,True
above_good,above_good/81,0,1,bad,,True
above_good,above_good/82,0,1,bad,,True
above_good,above_good/83,0,1,bad,,True
above_good,above_good/84,0,1,bad,,True
above_good,above_good/85,0,1,bad,,True
above_good,above_good/86,0,1,bad,,True
above_good,above_good/87,0,1,bad,,True
above_good,above_good/88,0,1,bad,,True
above_good,above_good/89,0,1,bad,,True
above_good,above_good/90,0,1,bad,,True
above_good,above_good/91,0,1,bad,,True
above_good,above_good/92,0,1,bad,,True
above_good,above_good/93,0,1,bad,,True
above_good,above_good/94,0,1,bad,,True
above_good,above_good/95,0,1,bad,,True
above_good,above_good/96,0,1,bad,,True
above_good,above_good/97,0,1,bad,,True
above_good,above_good/98,0,1,bad,,True
above_good,above_good/99,0,1,bad,,True
