cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
baseline,76,,193.0,193.0,193.0,1,714,True,False,False,,False,,False,False,,
baseline,77,,193.0,193.0,193.0,1,375,True,False,False,,False,,False,False,,
baseline,78,,193.0,193.0,193.0,1,445,True,False,False,,False,,False,False,,
baseline,79,,193.0,193.0,193.0,1,684,True,False,False,,False,,False,False,,
baseline,80,,193.0,193.0,193.0,1,700,True,False,False,,False,,False,False,,
baseline,81,,193.0,193.0,193.0,1,882,True,False,False,,False,,False,False,,
baseline,82,,193.0,193.0,193.0,1,696,True,False,False,,False,,False,False,,
baseline,83,,193.0,193.0,193.0,1,634,True,False,False,,False,,False,False,,
baseline,84,,193.0,193.0,193.0,1,647,True,False,False,,False,,False,False,,
baseline,85,,193.0,193.0,193.0,1,388,True,False,False,,False,,False,False,,
baseline,86,,193.0,193.0,193.0,1,647,True,False,False,,False,,False,False,,
baseline,87,,193.0,193.0,193.0,1,815,True,False,False,,False,,False,False,,
baseline,88,,193.0,193.0,193.0,1,567,True,False,False,,False,,False,False,,
baseline,89,,193.0,193.0,193.0,1,379,True,False,False,,False,,False,False,,
baseline,90,,193.0,193.0,193.0,1,1071,True,False,False,,False,,False,False,,
baseline,91,,193.0,193.0,193.0,1,425,True,False,False,,False,,False,False,,
baseline,92,,193.0,193.0,193.0,1,415,True,False,False,,False,,False,False,,
baseline,93,,193.0,193.0,193.0,1,576,True,False,False,,False,,False,False,,
baseline,94,,193.0,193.0,193.0,1,327,True,False,False,,False,,False,False,,
baseline,95,,193.0,193.0,193.0,1,589,True,False,False,,False,,False,False,,
baseline,96,,193.0,193.0,193.0,1,504,True,False,False,,False,,False,False,,
baseline,97,,193.0,193.0,193.0,1,570,True,False,False,,False,,False,False,,
baseline,98,,193.0,193.0,193.0,1,820,True,False,False,,False,,False,False,,
baseline,99,,193.0,193.0,193.0,1,840,True,False,False,,False,,False,False,,
below_good,0,False,193.0,193.0,193.0,1,2060,True,False,False,good,False,good,False,False,False,False
below_good,1,False,193.0,193.0,193.0,1,1992,True,False,False,good,False,good,False,False,False,False
below_good,2,False,193.0,193.0,193.0,1,2210,True,False,False,good,False,good,False,False,False,False
below_good,3,False,193.0,193.0,193.0,1,1685,True,False,False,good,False,good,False,False,False,False
below_good,4,False,193.0,193.0,193.0,1,1685,True,False,False,good,False,good,False,False,False,False
below_good,5,False,193.0,193.0,193.0,1,1279,True,False,False,good,False,good,False,False,False,False
below_good,6,False,193.0,193.0,193.0,1,1324,True,False,False,good,False,good,False,False,False,False
below_good,7,False,193.0,193.0,193.0,1,2036,True,False,False,good,False,good,False,False,False,False
below_good,8,False,193.0,193.0,193.0,1,1931,True,False,False,good,False,good,False,False,False,False
below_good,9,False,193.0,193.0,193.0,1,2928,True,False,False,good,False,good,False,False,False,False
below_good,10,False,193.0,193.0,193.0,1,1982,True,False,False,good,False,good,False,False,False,False
below_good,11,False,193.0,193.0,193.0,1,1112,True,False,False,good,False,good,False,False,False,False
below_good,12,False,193.0,193.0,193.0,1,1635,True,False,False,good,False,good,False,False,False,False
below_good,13,False,193.0,193.0,193.0,1,3169,True,False,False,good,False,good,False,False,False,False
below_good,14,False,193.0,193.0,193.0,1,2861,True,False,False,good,False,good,False,False,False,False
below_good,15,False,193.0,193.0,193.0,1,1615,True,False,False,good,False,good,False,False,False,False
below_good,16,False,193.0,193.0,193.0,1,1539,True,False,False,good,False,good,False,False,False,False
below_good,17,False,193.0,193.0,193.0,1,3642,True,False,False,good,False,good,False,False,False,False
below_good,18,False,193.0,193.0,193.0,1,1299,True,False,False,good,False,good,False,False,False,False
below_good,19,False,193.0,193.0,193.0,1,1211,True,False,False,good,False,good,False,False,False,False
below_good,20,False,193.0,,,0,32000,False,False,,,,,,,,
below_good,21,False,193.0,193.0,193.0,1,1498,True,False,False,good,False,good,False,False,False,False
below_good,22,False,193.0,193.0,193.0,1,1186,True,False,False,good,False,good,False,False,False,False
below_good,23,False,193.0,193.0,193.0,1,1508,True,False,False,good,False,good,False,False,False,False
below_good,24,False,193.0,193.0,193.0,1,1179,True,False,False,good,False,good,False,False,False,False
below_good,25,False,193.0,193.0,193.0,1,1465,True,False,False,good,False,good,False,False,False,False
below_good,26,False,193.0,193.0,193.0,1,1614,True,False,False,good,False,good,False,False,False,False
below_good,27,False,193.0,193.0,193.0,1,1330,True,False,False,good,False,good,False,False,False,False
below_good,28,False,193.0,193.0,193.0,1,825,True,False,False,good,False,good,False,False,False,False
below_good,29,False,193.0,193.0,193.0,1,2093,True,False,False,good,False,good,False,False,False,False
below_good,30,False,193.0,193.0,193.0,1,1672,True,False,False,good,False,good,False,False,False,False
below_good,31,False,193.0,193.0,193.0,1,1740,True,False,False,good,False,good,False,False,False,False
below_good,32,False,193.0,193.0,193.0,1,1917,True,False,False,good,False,good,False,False,False,False
below_good,33,False,193.0,193.0,193.0,1,1218,True,False,False,good,False,good,False,False,False,False
below_good,34,False,193.0,193.0,193.0,1,1395,True,False,False,good,False,good,False,False,False,False
below_good,35,False,193.0,193.0,193.0,1,2450,True,False,False,good,False,good,False,False,False,False
below_good,36,False,193.0,193.0,193.0,1,2205,True,False,False,good,False,good,False,False,False,False
below_good,37,False,193.0,193.0,193.0,1,1276,True,False,False,good,False,good,False,False,False,False
below_good,38,False,193.0,193.0,193.0,1,2337,True,False,False,good,False,good,False,False,False,False
below_good,39,False,193.0,193.0,193.0,1,1238,True,False,False,good,False,good,False,False,False,False
below_good,40,False,193.0,193.0,193.0,1,1562,True,False,False,good,False,good,False,False,False,False
below_good,41,False,193.0,193.0,193.0,1,1310,True,False,False,good,False,good,False,False,False,False
below_good,42,False,193.0,193.0,193.0,1,1616,True,False,False,good,False,good,False,False,False,False
below_good,43,False,193.0,193.0,193.0,1,1740,True,False,False,good,False,good,False,False,False,False
below_good,44,False,193.0,193.0,193.0,1,1077,True,False,False,good,False,good,False,False,False,False
below_good,45,False,193.0,193.0,193.0,1,954,True,False,False,good,False,good,False,False,False,False
below_good,46,False,193.0,193.0,193.0,1,1370,True,False,False,good,False,good,False,False,False,False
below_good,47,False,193.0,193.0,193.0,1,1603,True,False,False,good,False,good,False,False,False,False
below_good,48,False,193.0,193.0,193.0,1,1114,True,False,False,good,False,good,False,False,False,False
below_good,49,False,193.0,193.0,193.0,1,924,True,False,False,good,False,good,False,False,False,False
below_good,50,False,193.0,193.0,193.0,1,2303,True,False,False,good,False,good,False,False,False,False
below_good,51,False,193.0,193.0,193.0,1,3695,True,False,False,good,False,good,False,False,False,False
below_good,52,False,193.0,193.0,193.0,1,1547,True,False,False,good,False,good,False,False,False,False
below_good,53,False,193.0,193.0,193.0,1,3062,True,False,False,good,False,good,False,False,False,False
below_good,54,False,193.0,193.0,193.0,1,1500,True,False,False,good,False,good,False,False,False,False
below_good,55,False,193.0,193.0,193.0,1,2005,True,False,False,good,False,good,False,False,False,False
below_good,56,False,193.0,193.0,193.0,1,1002,True,False,False,good,False,good,False,False,False,False
below_good,57,False,193.0,193.0,193.0,1,1597,True,False,False,good,False,good,False,False,False,False
below_good,58,False,193.0,193.0,193.0,1,1902,True,False,False,good,False,good,False,False,False,False
below_good,59,False,193.0,193.0,193.0,1,1566,True,False,False,good,False,good,False,False,False,False
below_good,60,False,193.0,193.0,193.0,1,1515,True,False,False,good,False,good,False,False,False,False
below_good,61,False,193.0,193.0,193.0,1,905,True,False,False,good,False,good,False,False,False,False
below_good,62,False,193.0,193.0,193.0,1,2680,True,False,False,good,False,good,False,False,False,False
below_good,63,False,193.0,193.0,193.0,1,1166,True,False,False,good,False,good,False,False,False,False
below_good,64,False,193.0,193.0,193.0,1,2387,True,False,False,good,False,good,False,False,False,False
below_good,65,False,193.0,193.0,193.0,1,1675,True,False,False,good,False,good,False,False,False,False
below_good,66,False,193.0,193.0,193.0,1,1446,True,False,False,good,False,good,False,False,False,False
below_good,67,False,193.0,193.0,193.0,1,1581,True,False,False,good,False,good,False,False,False,False
below_good,68,False,193.0,193.0,193.0,1,1705,True,False,False,good,False,good,False,False,False,False
below_good,69,False,193.0,193.0,193.0,1,1269,True,False,False,good,False,good,False,False,False,False
below_good,70,False,193.0,193.0,193.0,1,1099,True,False,False,good,False,good,False,False,False,False
below_good,71,False,193.0,193.0,193.0,1,1007,True,False,False,good,False,good,False,False,False,False
below_good,72,False,193.0,193.0,193.0,1,1515,True,False,False,good,False,good,False,False,False,False
below_good,73,False,193.0,193.0,193.0,1,1510,True,False,False,good,False,good,False,False,False,False
below_good,74,False,193.0,193.0,193.0,1,3207,True,False,False,good,False,good,False,False,False,False
below_good,75,False,193.0,193.0,193.0,1,1895,True,False,False,good,False,good,False,False,False,False
below_good,76,False,193.0,193.0,193.0,1,1438,True,False,False,good,False,good,False,False,False,False
below_good,77,False,193.0,193.0,193.0,1,1883,True,False,False,good,False,good,False,False,False,False
below_good,78,False,193.0,193.0,193.0,1,1543,True,False,False,good,False,good,False,False,False,False
below_good,79,False,193.0,193.0,193.0,1,905,True,False,False,good,False,good,False,False,False,False
below_good,80,False,193.0,193.0,193.0,1,1988,True,False,False,good,False,good,False,False,False,False
below_good,81,False,193.0,193.0,193.0,1,1734,True,False,False,good,False,good,False,False,False,False
below_good,82,False,193.0,193.0,193.0,1,1206,True,False,False,good,False,good,False,False,False,False
below_good,83,False,193.0,193.0,193.0,1,1521,True,False,False,good,False,good,False,False,False,False
below_good,84,False,193.0,193.0,193.0,1,2508,True,False,False,good,False,good,False,False,False,False
below_good,85,False,193.0,193.0,193.0,1,1591,True,False,False,good,False,good,False,False,False,False
below_good,86,False,193.0,193.0,193.0,1,821,True,False,False,good,False,good,False,False,False,False
below_good,87,False,193.0,193.0,193.0,1,2826,True,False,False,good,False,good,False,False,False,False
below_good,88,False,193.0,193.0,193.0,1,1294,True,False,False,good,False,good,False,False,False,False
below_good,89,False,193.0,193.0,193.0,1,1210,True,False,False,good,False,good,False,False,False,False
below_good,90,False,193.0,193.0,193.0,1,2622,True,False,False,good,False,good,False,False,False,False
below_good,91,False,193.0,193.0,193.0,1,1402,True,False,False,good,False,good,False,False,False,False
below_good,92,False,193.0,193.0,193.0,1,1162,True,False,False,good,False,good,False,False,False,False
below_good,93,False,193.0,193.0,193.0,1,902,True,False,False,good,False,good,False,False,False,False
below_good,94,False,193.0,193.0,193.0,1,2369,True,False,False,good,False,good,False,False,False,False
below_good,95,False,193.0,193.0,193.0,1,1886,True,False,False,good,False,good,False,False,False,False
below_good,96,False,193.0,193.0,193.0,1,2008,True,False,False,good,False,good,False,False,False,False
below_good,97,False,193.0,193.0,193.0,1,1544,True,False,False,good,False,good,False,False,False,False
below_good,98,False,193.0,193.0,193.0,1,1041,True,False,False,good,False,good,False,False,False,False
below_good,99,False,193.0,193.0,193.0,1,1681,True,False,False,good,False,good,False,False,False,False
above_good,0,True,193.0,193.0,193.0,1,1794,True,False,False,bad,False,bad,False,False,False,False
above_good,1,True,193.0,193.0,193.0,1,2301,True,False,False,bad,False,bad,False,False,False,False
above_good,2,True,193.0,193.0,193.0,1,2627,True,False,False,bad,False,bad,False,False,False,False
above_good,3,True,193.0,193.0,193.0,1,1561,True,False,False,bad,False,bad,False,False,False,False
above_good,4,True,193.0,193.0,193.0,1,3251,True,False,False,bad,False,bad,False,False,False,False
above_good,5,True,193.0,193.0,193.0,1,3930,True,False,False,bad,False,bad,False,False,False,False
above_good,6,True,193.0,193.0,193.0,1,3461,True,False,False,bad,False,bad,False,False,False,False
above_good,7,True,193.0,193.0,193.0,1,3230,True,False,False,bad,False,bad,False,False,False,False
above_good,8,True,193.0,193.0,193.0,1,2861,True,False,False,bad,False,bad,False,False,False,False
above_good,9,True,193.0,193.0,193.0,1,3441,True,False,False,bad,False,bad,False,False,False,False
above_good,10,True,193.0,193.0,193.0,1,2732,True,False,False,bad,False,bad,False,False,False,False
above_good,11,True,193.0,193.0,193.0,1,3824,True,False,False,bad,False,bad,False,False,False,False
above_good,12,True,193.0,193.0,193.0,1,1756,True,False,False,bad,False,bad,False,False,False,False
above_good,13,True,193.0,193.0,193.0,1,3896,True,False,False,bad,False,bad,False,False,False,False
above_good,14,True,193.0,193.0,193.0,1,4106,True,False,False,bad,False,bad,False,False,False,False
above_good,15,True,193.0,193.0,193.0,1,2292,True,False,False,bad,False,bad,False,False,False,False
above_good,16,True,193.0,193.0,193.0,1,2942,True,False,False,bad,False,bad,False,False,False,False
above_good,17,True,193.0,193.0,193.0,1,2619,True,False,False,bad,False,bad,False,False,False,False
above_good,18,True,193.0,193.0,193.0,1,1424,True,False,False,bad,False,bad,False,False,False,False
above_good,19,True,193.0,193.0,193.0,1,2516,True,False,False,bad,False,bad,False,False,False,False
above_good,20,True,193.0,193.0,193.0,1,3852,True,False,False,bad,False,bad,False,False,False,False
above_good,21,True,193.0,193.0,193.0,1,1830,True,False,False,bad,False,bad,False,False,False,False
above_good,22,True,193.0,193.0,193.0,1,2299,True,False,False,bad,False,bad,False,False,False,False
above_good,23,True,193.0,193.0,193.0,1,2713,True,False,False,bad,False,bad,False,False,False,False
above_good,24,True,193.0,193.0,193.0,1,2001,True,False,False,bad,False,bad,False,False,False,False
above_good,25,True,193.0,193.0,193.0,1,3287,True,False,False,bad,False,bad,False,False,False,False
above_good,26,True,193.0,193.0,193.0,1,2496,True,False,False,bad,False,bad,False,False,False,False
above_good,27,True,193.0,193.0,193.0,1,2310,True,False,False,bad,False,bad,False,False,False,False
above_good,28,True,193.0,193.0,193.0,1,2577,True,False,False,bad,False,bad,False,False,False,False
above_good,29,True,193.0,193.0,193.0,1,1508,True,False,False,bad,False,bad,False,False,False,False
above_good,30,True,193.0,193.0,193.0,1,2847,True,False,False,bad,False,bad,False,False,False,False
above_good,31,True,193.0,193.0,193.0,1,2644,True,False,False,bad,False,bad,False,False,False,False
above_good,32,True,193.0,193.0,193.0,1,2913,True,False,False,bad,False,bad,False,False,False,False
above_good,33,True,193.0,193.0,193.0,1,4649,True,False,False,bad,False,bad,False,False,False,False
above_good,34,True,193.0,193.0,193.0,1,2434,True,False,False,bad,False,bad,False,False,False,False
above_good,35,True,193.0,193.0,193.0,1,2176,True,False,False,bad,False,bad,False,False,False,False
above_good,36,True,193.0,193.0,193.0,1,3775,True,False,False,bad,False,bad,False,False,False,False
above_good,37,True,193.0,193.0,193.0,1,2399,True,False,False,bad,False,bad,False,False,False,False
above_good,38,True,193.0,193.0,193.0,1,2872,True,False,False,bad,False,bad,False,False,False,False
above_good,39,True,193.0,193.0,193.0,1,3383,True,False,False,bad,False,bad,False,False,False,False
above_good,40,True,193.0,193.0,193.0,1,2261,True,False,False,bad,False,bad,False,False,False,False
above_good,41,True,193.0,193.0,193.0,1,1709,True,False,False,bad,False,bad,False,False,False,False
above_good,42,True,193.0,193.0,193.0,1,3528,True,False,False,bad,False,bad,False,False,False,False
above_good,43,True,193.0,193.0,193.0,1,3005,True,False,False,bad,False,bad,False,False,False,False
above_good,44,True,193.0,193.0,193.0,1,1872,True,False,False,bad,False,bad,False,False,False,False
above_good,45,True,193.0,193.0,193.0,1,2181,True,False,False,bad,False,bad,False,False,False,False
above_good,46,True,193.0,193.0,193.0,1,1589,True,False,False,bad,False,bad,False,False,False,False
above_good,47,True,193.0,193.0,193.0,1,2748,True,False,False,bad,False,bad,False,False,False,False
above_good,48,True,193.0,193.0,193.0,1,4614,True,False,False,bad,False,bad,False,False,False,False
above_good,49,True,193.0,193.0,193.0,1,1968,True,False,False,bad,False,bad,False,False,False,False
above_good,50,True,193.0,193.0,193.0,1,3020,True,False,False,bad,False,bad,False,False,False,False
above_good,51,True,193.0,193.0,193.0,1,3208,True,False,False,bad,False,bad,False,False,False,False
above_good,52,True,193.0,193.0,193.0,1,2434,True,False,False,bad,False,bad,False,False,False,False
above_good,53,True,193.0,193.0,193.0,1,1660,True,False,False,bad,False,bad,False,False,False,False
above_good,54,True,193.0,193.0,193.0,1,1866,True,False,False,bad,False,bad,False,False,False,False
above_good,55,True,193.0,193.0,193.0,1,3055,True,False,False,bad,False,bad,False,False,False,False
above_good,56,True,193.0,193.0,193.0,1,2379,True,False,False,bad,False,bad,False,False,False,False
above_good,57,True,193.0,193.0,193.0,1,1701,True,False,False,bad,False,bad,False,False,False,False
above_good,58,True,193.0,193.0,193.0,1,3108,True,False,False,bad,False,bad,False,False,False,False
above_good,59,True,193.0,193.0,193.0,1,2391,True,False,False,bad,False,bad,False,False,False,False
above_good,60,True,193.0,193.0,193.0,1,2649,True,False,False,bad,False,bad,False,False,False,False
above_good,61,True,193.0,193.0,193.0,1,1890,True,False,False,bad,False,bad,False,False,False,False
above_good,62,True,193.0,193.0,193.0,1,1764,True,False,False,bad,False,bad,False,False,False,False
above_good,63,True,193.0,193.0,193.0,1,2460,True,False,False,bad,False,bad,False,False,False,False
above_good,64,True,193.0,193.0,193.0,1,3383,True,False,False,bad,False,bad,False,False,False,False
above_good,65,True,193.0,193.0,193.0,1,1944,True,False,False,bad,False,bad,False,False,False,False
above_good,66,True,193.0,193.0,193.0,1,5316,True,False,False,bad,False,bad,False,False,False,False
above_good,67,True,193.0,193.0,193.0,1,3427,True,False,False,bad,False,bad,False,False,False,False
above_good,68,True,193.0,193.0,193.0,1,2650,True,False,False,bad,False,bad,False,False,False,False
above_good,69,True,193.0,193.0,193.0,1,1833,True,False,False,bad,False,bad,False,False,False,False
above_good,70,True,193.0,193.0,193.0,1,1589,True,False,False,bad,False,bad,False,False,False,False
above_good,71,True,193.0,193.0,193.0,1,2504,True,False,False,bad,False,bad,False,False,False,False
above_good,72,True,193.0,193.0,193.0,1,3182,True,False,False,bad,False,bad,False,False,False,False
above_good,73,True,193.0,193.0,193.0,1,3072,True,False,False,bad,False,bad,False,False,False,False
above_good,74,True,193.0,193.0,193.0,1,1779,True,False,False,bad,False,bad,False,False,False,False
above_good,75,True,193.0,193.0,193.0,1,3021,True,False,False,bad,False,bad,False,False,False,False
above_good,76,True,193.0,193.0,193.0,1,2823,True,False,False,bad,False,bad,False,False,False,False
above_good,77,True,193.0,193.0,193.0,1,2683,True,False,False,bad,False,bad,False,False,False,False
above_good,78,True,193.0,193.0,193.0,1,2791,True,False,False,bad,False,bad,False,False,False,False
above_good,79,True,193.0,193.0,193.0,1,2380,True,False,False,bad,False,bad,False,False,False,False
above_good,80,True,193.0,193.0,193.0,1,1251,True,False,False,bad,False,bad,False,False,False,False
above_good,81,True,193.0,193.0,193.0,1,2976,True,False,False,bad,False,bad,False,False,False,False
above_good,82,True,193.0,193.0,193.0,1,3270,True,False,False,bad,False,bad,False,False,False,False
above_good,83,True,193.0,193.0,193.0,1,3455,True,False,False,bad,False,bad,False,False,False,False
above_good,84,True,193.0,193.0,193.0,1,4471,True,False,False,bad,False,bad,False,False,False,False
above_good,85,True,193.0,193.0,193.0,1,5164,True,False,False,bad,False,bad,False,False,False,False
above_good,86,True,193.0,193.0,193.0,1,2765,True,False,False,bad,False,bad,False,False,False,False
above_good,87,True,193.0,193.0,193.0,1,2272,True,False,False,bad,False,bad,False,False,False,False
above_good,88,True,193.0,193.0,193.0,1,2931,True,False,False,bad,False,bad,False,False,False,False
above_good,89,True,193.0,193.0,193.0,1,2777,True,False,False,bad,False,bad,False,False,False,False
above_good,90,True,193.0,193.0,193.0,1,2080,True,False,False,bad,False,bad,False,False,False,False
above_good,91,True,193.0,193.0,193.0,1,1653,True,False,False,bad,False,bad,False,False,False,False
above_good,92,True,193.0,193.0,193.0,1,3566,True,False,False,bad,False,bad,False,False,False,False
above_good,93,True,193.0,193.0,193.0,1,2765,True,False,False,bad,False,bad,False,False,False,False
above_good,94,True,193.0,193.0,193.0,1,4119,True,False,False,bad,False,bad,False,False,False,False
above_good,95,True,193.0,193.0,193.0,1,2945,True,False,False,bad,False,bad,False,False,False,False
above_good,96,True,193.0,193.0,193.0,1,2343,True,False,False,bad,False,bad,False,False,False,False
above_good,97,True,193.0,193.0,193.0,1,3225,True,False,False,bad,False,bad,False,False,False,False
above_good,98,True,193.0,193.0,193.0,1,1725,True,False,False,bad,False,bad,False,False,False,False
above_good,99,True,193.0,193.0,193.0,1,2917,True,False,False,bad,False,bad,False,False,False,False
