cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
baseline,82,,104475000.0,35500000.0,36000000.0,9,9491,True,False,False,,False,,False,False,,
baseline,83,,104475000.0,20000000.0,30000000.0,5,10397,True,False,False,,False,,False,False,,
baseline,84,,104475000.0,117000000.0,117000000.0,5,7557,True,False,True,,True,,False,False,,
baseline,85,,104475000.0,117500000.0,117000.0,20,10773,False,False,True,,False,,True,False,,
baseline,86,,104475000.0,135000000.0,183000000.0,14,8886,True,False,True,,True,,False,False,,
baseline,87,,104475000.0,40950000.0,117000.0,28,8149,False,False,False,,False,,False,False,,
baseline,88,,104475000.0,245000000.0,300000000.0,4,10014,True,False,True,,True,,False,False,,
baseline,89,,104475000.0,40460000.0,40460000.0,1,7938,True,False,False,,False,,False,False,,
baseline,90,,104475000.0,58500000.0,58500000.0,5,11181,True,False,False,,False,,False,False,,
baseline,91,,104475000.0,1075000000.0,1250000000.0,16,7493,False,False,True,,True,,False,False,,
baseline,92,,104475000.0,1228500000.0,1930500000.0,28,8010,False,False,True,,True,,False,False,,
baseline,93,,104475000.0,157500000.0,172500000.0,30,9137,True,False,True,,True,,False,False,,
baseline,94,,104475000.0,242000000.0,292500000.0,7,12475,True,False,True,,True,,False,False,,
baseline,95,,104475000.0,54500000.0,110000.0,30,9430,False,False,False,,False,,False,False,,
baseline,96,,104475000.0,172500000.0,115000.0,52,9684,False,False,True,,False,,True,False,,
baseline,97,,104475000.0,98500000.0,100000000.0,31,8062,True,False,False,,False,,False,False,,
baseline,98,,104475000.0,1100000000.0,1170000000.0,6,12883,False,False,True,,True,,False,False,,
baseline,99,,104475000.0,375000000.0,120000.0,40,9262,False,False,True,,False,,True,False,,
below_good,0,False,104475000.0,100000000.0,100000000.0,1,12189,True,False,False,good,False,good,False,False,False,False
below_good,1,False,104475000.0,61400000.0,61425000.0,1,9220,True,False,False,good,False,good,False,False,False,False
below_good,2,False,104475000.0,58500000.0,58500000.0,1,8242,True,False,False,good,False,good,False,False,False,False
below_good,3,False,104475000.0,140400000.0,117000.0,5,8841,False,False,True,bad,False,good,True,False,False,True
below_good,4,False,104475000.0,52500000.0,48000000.0,26,7265,True,False,False,good,False,good,False,False,False,False
below_good,5,False,104475000.0,67500000.0,67500000.0,1,8969,True,False,False,good,False,good,False,False,False,False
below_good,6,False,104475000.0,76500000.0,76500000.0,5,8851,True,False,False,good,False,good,False,False,False,False
below_good,7,False,104475000.0,121500000.0,121500000.0,1,9471,True,False,True,bad,True,bad,False,False,False,False
below_good,8,False,104475000.0,85200000.0,84600000.0,3,7828,True,False,False,good,False,good,False,False,False,False
below_good,9,False,104475000.0,95000000.0,95000000.0,1,9194,True,False,False,good,False,good,False,False,False,False
below_good,10,False,104475000.0,286650000.0,287500000.0,4,9514,True,False,True,bad,True,bad,False,False,False,False
below_good,11,False,104475000.0,58500000.0,52650000.0,12,10585,True,False,False,good,False,good,False,False,False,False
below_good,12,False,104475000.0,240000000.0,240000000.0,1,11819,True,False,True,bad,True,bad,False,False,False,False
below_good,13,False,104475000.0,176020500.0,176020500.0,2,8988,True,False,True,bad,True,bad,False,False,False,False
below_good,14,False,104475000.0,84500000.0,72000000.0,27,8275,True,False,False,good,False,good,False,False,False,False
below_good,15,False,104475000.0,235000000.0,235000000.0,1,7482,True,False,True,bad,True,bad,False,False,False,False
below_good,16,False,104475000.0,141000000.0,175500000.0,11,9467,True,False,True,bad,True,bad,False,False,False,False
below_good,17,False,104475000.0,180000000.0,180000000.0,1,14051,True,False,True,bad,True,bad,False,False,False,False
below_good,18,False,104475000.0,117000000.0,120000000.0,2,7113,True,False,True,bad,True,bad,False,False,False,False
below_good,19,False,104475000.0,91500000.0,87750000.0,2,8324,True,False,False,good,False,good,False,False,False,False
below_good,20,False,104475000.0,99000000.0,180000000.0,21,9448,True,False,False,good,True,bad,False,True,True,False
below_good,21,False,104475000.0,142500000.0,135000000.0,6,8812,True,False,True,bad,True,bad,False,False,False,False
below_good,22,False,104475000.0,51750000.0,51750000.0,1,6897,True,False,False,good,False,good,False,False,False,False
below_good,23,False,104475000.0,58500000.0,58500000.0,1,7845,True,False,False,good,False,good,False,False,False,False
below_good,24,False,104475000.0,99450000.0,94000000.0,18,9279,True,False,False,good,False,good,False,False,False,False
below_good,25,False,104475000.0,234000000.0,240000000.0,6,7285,True,False,True,bad,True,bad,False,False,False,False
below_good,26,False,104475000.0,52000000.0,52000000.0,1,7776,True,False,False,good,False,good,False,False,False,False
below_good,27,False,104475000.0,78500000.0,78000000.0,1,8151,True,False,False,good,False,good,False,False,False,False
below_good,28,False,104475000.0,5850000.0,5850000.0,1,7153,False,False,False,good,False,good,False,False,False,False
below_good,29,False,104475000.0,128700000.0,117000000.0,4,10810,True,False,True,bad,True,bad,False,False,False,False
below_good,30,False,104475000.0,73200000.0,73200000.0,1,7261,True,False,False,good,False,good,False,False,False,False
below_good,31,False,104475000.0,2875000000.0,3000000000.0,2,11736,False,False,True,bad,True,bad,False,False,False,False
below_good,32,False,104475000.0,234000000.0,230000000.0,8,9114,True,False,True,bad,True,bad,False,False,False,False
below_good,33,False,104475000.0,21000000.0,21000000.0,1,11142,True,False,False,good,False,good,False,False,False,False
below_good,34,False,104475000.0,34850000.0,30000000.0,3,6882,True,False,False,good,False,good,False,False,False,False
below_good,35,False,104475000.0,124000000.0,123000000.0,2,7855,True,False,True,bad,True,bad,False,False,False,False
below_good,36,False,104475000.0,84000000.0,57500000.0,30,8257,True,False,False,good,False,good,False,False,False,False
below_good,37,False,104475000.0,12150000.0,7490000.0,3,5455,False,False,False,good,False,good,False,False,False,False
below_good,38,False,104475000.0,234000000.0,234000000.0,1,7409,True,False,True,bad,True,bad,False,False,False,False
below_good,39,False,104475000.0,94500000.0,,0,9193,False,False,False,good,,,,,,
below_good,40,False,104475000.0,76050000.0,76050000.0,1,8054,True,False,False,good,False,good,False,False,False,False
below_good,41,False,104475000.0,128700000.0,128700000.0,8,8333,True,False,True,bad,True,bad,False,False,False,False
below_good,42,False,104475000.0,101500000.0,101500000.0,1,10254,True,False,False,good,False,good,False,False,False,False
below_good,43,False,104475000.0,145000000.0,150000000.0,7,12781,True,False,True,bad,True,bad,False,False,False,False
below_good,44,False,104475000.0,85000000.0,50000000.0,11,8529,True,False,False,good,False,good,False,False,False,False
below_good,45,False,104475000.0,73125000.0,65000000.0,1,12828,True,False,False,good,False,good,False,False,False,False
below_good,46,False,104475000.0,125000000.0,100000000.0,2,12603,True,False,True,bad,False,good,True,False,False,True
below_good,47,False,104475000.0,100000000.0,100000000.0,1,8806,True,False,False,good,False,good,False,False,False,False
below_good,48,False,104475000.0,130000000.0,230000000.0,6,9725,True,False,True,bad,True,bad,False,False,False,False
below_good,49,False,104475000.0,55000000.0,55000000.0,1,8147,True,False,False,good,False,good,False,False,False,False
below_good,50,False,104475000.0,115000000.0,156000000.0,5,8842,True,False,True,bad,True,bad,False,False,False,False
below_good,51,False,104475000.0,117000000.0,117000000.0,1,10373,True,False,True,bad,True,bad,False,False,False,False
below_good,52,False,104475000.0,97500000.0,97500000.0,4,10051,True,False,False,good,False,good,False,False,False,False
below_good,53,False,104475000.0,100000000.0,100000000.0,1,8137,True,False,False,good,False,good,False,False,False,False
below_good,54,False,104475000.0,115000000.0,138000000.0,4,9736,True,False,True,bad,True,bad,False,False,False,False
below_good,55,False,104475000.0,61500000.0,57200000.0,3,7151,True,False,False,good,False,good,False,False,False,False
below_good,56,False,104475000.0,82600000.0,82600000.0,1,8924,True,False,False,good,False,good,False,False,False,False
below_good,57,False,104475000.0,250000000.0,250000000.0,1,7332,True,False,True,bad,True,bad,False,False,False,False
below_good,58,False,104475000.0,98100000.0,80500000.0,3,11997,True,False,False,good,False,good,False,False,False,False
below_good,59,False,104475000.0,101000000.0,102925000.0,7,8374,True,False,False,good,False,good,False,False,False,False
below_good,60,False,104475000.0,117000000.0,117000000.0,1,11701,True,False,True,bad,True,bad,False,False,False,False
below_good,61,False,104475000.0,290000000.0,360000000.0,4,3160,True,False,True,bad,True,bad,False,False,False,False
below_good,62,False,104475000.0,58500000.0,58500000.0,1,7270,True,False,False,good,False,good,False,False,False,False
below_good,63,False,104475000.0,140400000.0,140400000.0,14,11023,True,False,True,bad,True,bad,False,False,False,False
below_good,64,False,104475000.0,65150000.0,65000000.0,1,8415,True,False,False,good,False,good,False,False,False,False
below_good,65,False,104475000.0,72540000.0,44000000.0,2,9718,True,False,False,good,False,good,False,False,False,False
below_good,66,False,104475000.0,58500000.0,58500000.0,1,9697,True,False,False,good,False,good,False,False,False,False
below_good,67,False,104475000.0,73500000.0,73500000.0,1,10379,True,False,False,good,False,good,False,False,False,False
below_good,68,False,104475000.0,98000000.0,90000000.0,3,9219,True,False,False,good,False,good,False,False,False,False
below_good,69,False,104475000.0,29500000.0,23000000.0,18,6277,True,False,False,good,False,good,False,False,False,False
below_good,70,False,104475000.0,351000000.0,351000000.0,1,8698,True,False,True,bad,True,bad,False,False,False,False
below_good,71,False,104475000.0,215000000.0,262500000.0,7,8690,True,False,True,bad,True,bad,False,False,False,False
below_good,72,False,104475000.0,234000000.0,240000000.0,2,4493,True,False,True,bad,True,bad,False,False,False,False
below_good,73,False,104475000.0,120000000.0,220000000.0,9,10461,True,False,True,bad,True,bad,False,False,False,False
below_good,74,False,104475000.0,128700000.0,128700000.0,1,8913,True,False,True,bad,True,bad,False,False,False,False
below_good,75,False,104475000.0,28500000.0,25500000.0,9,7255,True,False,False,good,False,good,False,False,False,False
below_good,76,False,104475000.0,850000000.0,585000000.0,3,6344,True,False,True,bad,True,bad,False,False,False,False
below_good,77,False,104475000.0,103500000.0,,0,10064,False,False,False,good,,,,,,
below_good,78,False,104475000.0,132000000.0,150000000.0,20,8812,True,False,True,bad,True,bad,False,False,False,False
below_good,79,False,104475000.0,104400000.0,104400000.0,1,14589,True,False,False,good,False,good,False,False,False,False
below_good,80,False,104475000.0,52650000.0,52650000.0,1,8437,True,False,False,good,False,good,False,False,False,False
below_good,81,False,104475000.0,40950000.0,40950000.0,3,7734,True,False,False,good,False,good,False,False,False,False
below_good,82,False,104475000.0,100000000.0,100000000.0,1,8832,True,False,False,good,False,good,False,False,False,False
below_good,83,False,104475000.0,98000000.0,98000000.0,1,6880,True,False,False,good,False,good,False,False,False,False
below_good,84,False,104475000.0,92000000.0,90000000.0,3,8647,True,False,False,good,False,good,False,False,False,False
below_good,85,False,104475000.0,97500000.0,97500000.0,1,8438,True,False,False,good,False,good,False,False,False,False
below_good,86,False,104475000.0,87500000.0,87500000.0,1,8757,True,False,False,good,False,good,False,False,False,False
below_good,87,False,104475000.0,98000000.0,95200000.0,2,8004,True,False,False,good,False,good,False,False,False,False
below_good,88,False,104475000.0,98500000.0,98500000.0,1,9607,True,False,False,good,False,good,False,False,False,False
below_good,89,False,104475000.0,117000000.0,141600000.0,18,8855,True,False,True,bad,True,bad,False,False,False,False
below_good,90,False,104475000.0,29250000.0,8190000.0,5,7737,False,False,False,good,False,good,False,False,False,False
below_good,91,False,104475000.0,100062000.0,100062000.0,1,13149,True,False,False,good,False,good,False,False,False,False
below_good,92,False,104475000.0,95000000.0,88000000.0,3,8572,True,False,False,good,False,good,False,False,False,False
below_good,93,False,104475000.0,117000000.0,140400000.0,11,7384,True,False,True,bad,True,bad,False,False,False,False
below_good,94,False,104475000.0,72000000.0,72000000.0,1,7452,True,False,False,good,False,good,False,False,False,False
below_good,95,False,104475000.0,92500000.0,97500000.0,20,14758,True,False,False,good,False,good,False,False,False,False
below_good,96,False,104475000.0,98500000.0,98500000.0,1,9180,True,False,False,good,False,good,False,False,False,False
below_good,97,False,104475000.0,84700000.0,84700000.0,1,12122,True,False,False,good,False,good,False,False,False,False
below_good,98,False,104475000.0,132000000.0,287500000.0,16,8361,True,False,True,bad,True,bad,False,False,False,False
below_good,99,False,104475000.0,172500000.0,165000000.0,3,6854,True,False,True,bad,True,bad,False,False,False,False
above_good,0,True,104475000.0,17550000.0,11700000.0,6,10885,True,False,False,bad,False,bad,False,False,False,False
above_good,1,True,104475000.0,23900000.0,23400000.0,6,9223,True,False,False,bad,False,bad,False,False,False,False
above_good,2,True,104475000.0,203500000.0,203700000.0,3,10921,True,False,True,good,True,good,False,False,False,False
above_good,3,True,104475000.0,86000000.0,66000000.0,17,10939,True,False,False,bad,False,bad,False,False,False,False
above_good,4,True,104475000.0,132000000.0,150000000.0,5,8025,True,False,True,good,True,good,False,False,False,False
above_good,5,True,104475000.0,118000000.0,118000000.0,1,9838,True,False,True,good,True,good,False,False,False,False
above_good,6,True,104475000.0,104800000.0,100000000.0,1,3098,True,False,True,good,False,bad,True,False,True,False
above_good,7,True,104475000.0,42300000.0,30000000.0,2,9205,True,False,False,bad,False,bad,False,False,False,False
above_good,8,True,104475000.0,160000000.0,230000000.0,4,10093,True,False,True,good,True,good,False,False,False,False
above_good,9,True,104475000.0,41250000.0,39500000.0,1,7752,True,False,False,bad,False,bad,False,False,False,False
above_good,10,True,104475000.0,117000000.0,180000000.0,19,9252,True,False,True,good,True,good,False,False,False,False
above_good,11,True,104475000.0,98000000.0,105000000.0,34,11036,True,False,False,bad,True,good,False,True,False,True
above_good,12,True,104475000.0,135000000.0,100000000.0,16,9160,True,False,True,good,False,bad,True,False,True,False
above_good,13,True,104475000.0,352000000.0,525000000.0,9,10565,True,False,True,good,True,good,False,False,False,False
above_good,14,True,104475000.0,21950000.0,21950000.0,1,7198,True,False,False,bad,False,bad,False,False,False,False
above_good,15,True,104475000.0,234000000.0,300000000.0,8,7406,True,False,True,good,True,good,False,False,False,False
above_good,16,True,104475000.0,117000000.0,117000000.0,1,10377,True,False,True,good,True,good,False,False,False,False
above_good,17,True,104475000.0,86250000.0,93600000.0,30,9524,True,False,False,bad,False,bad,False,False,False,False
above_good,18,True,104475000.0,550000000.0,550000000.0,1,7741,True,False,True,good,True,good,False,False,False,False
above_good,19,True,104475000.0,115000000.0,117000000.0,2,10185,True,False,True,good,True,good,False,False,False,False
above_good,20,True,104475000.0,105300000.0,117000000.0,26,10113,True,False,True,good,True,good,False,False,False,False
above_good,21,True,104475000.0,115000000.0,165000000.0,18,13138,True,False,True,good,True,good,False,False,False,False
above_good,22,True,104475000.0,249100000.0,305000000.0,11,7736,True,False,True,good,True,good,False,False,False,False
above_good,23,True,104475000.0,54250000.0,44800000.0,16,9971,True,False,False,bad,False,bad,False,False,False,False
above_good,24,True,104475000.0,105000000.0,105000000.0,1,8718,True,False,True,good,True,good,False,False,False,False
above_good,25,True,104475000.0,61500000.0,53100000.0,14,10329,True,False,False,bad,False,bad,False,False,False,False
above_good,26,True,104475000.0,176250000.0,176250000.0,1,8433,True,False,True,good,True,good,False,False,False,False
above_good,27,True,104475000.0,127000000.0,127000000.0,1,9923,True,False,True,good,True,good,False,False,False,False
above_good,28,True,104475000.0,115000000.0,114000000.0,1,9167,True,False,True,good,True,good,False,False,False,False
above_good,29,True,104475000.0,7500000.0,7500000.0,1,7326,False,False,False,bad,False,bad,False,False,False,False
above_good,30,True,104475000.0,120000000.0,115000.0,4,10927,False,False,True,good,False,bad,True,False,True,False
above_good,31,True,104475000.0,385000000.0,410000000.0,10,7836,True,False,True,good,True,good,False,False,False,False
above_good,32,True,104475000.0,128700000.0,128700000.0,1,9937,True,False,True,good,True,good,False,False,False,False
above_good,33,True,104475000.0,120000000.0,120000000.0,12,13450,True,False,True,good,True,good,False,False,False,False
above_good,34,True,104475000.0,1170000000.0,1170000000.0,1,14048,False,False,True,good,True,good,False,False,False,False
above_good,35,True,104475000.0,117000000.0,117000000.0,1,11067,True,False,True,good,True,good,False,False,False,False
above_good,36,True,104475000.0,140400000.0,140400000.0,1,9060,True,False,True,good,True,good,False,False,False,False
above_good,37,True,104475000.0,61500000.0,52650000.0,13,10464,True,False,False,bad,False,bad,False,False,False,False
above_good,38,True,104475000.0,32000000.0,29750000.0,9,8048,True,False,False,bad,False,bad,False,False,False,False
above_good,39,True,104475000.0,64500000.0,46800000.0,13,9513,True,False,False,bad,False,bad,False,False,False,False
above_good,40,True,104475000.0,78400000.0,30000000.0,5,12025,False,False,False,bad,False,bad,False,False,False,False
above_good,41,True,104475000.0,98250000.0,69000000.0,8,7978,True,False,False,bad,False,bad,False,False,False,False
above_good,42,True,104475000.0,26500000.0,16500000.0,11,9990,True,False,False,bad,False,bad,False,False,False,False
above_good,43,True,104475000.0,87750000.0,87750000.0,1,8024,True,False,False,bad,False,bad,False,False,False,False
above_good,44,True,104475000.0,108500000.0,108500000.0,1,10268,True,False,True,good,True,good,False,False,False,False
above_good,45,True,104475000.0,93600000.0,88000000.0,12,9067,True,False,False,bad,False,bad,False,False,False,False
above_good,46,True,104475000.0,117000000.0,,0,12027,False,False,True,good,,,,,,
above_good,47,True,104475000.0,351000000.0,351000000.0,1,6128,True,False,True,good,True,good,False,False,False,False
above_good,48,True,104475000.0,190000000.0,250000000.0,6,7958,True,False,True,good,True,good,False,False,False,False
above_good,49,True,104475000.0,8542500.0,9500000.0,1,8908,False,False,False,bad,False,bad,False,False,False,False
above_good,50,True,104475000.0,157300000.0,157300000.0,1,8502,True,False,True,good,True,good,False,False,False,False
above_good,51,True,104475000.0,57820000.0,57820000.0,1,10672,True,False,False,bad,False,bad,False,False,False,False
above_good,52,True,104475000.0,158925000.0,110000.0,3,2404,False,False,True,good,False,bad,True,False,True,False
above_good,53,True,104475000.0,117000000.0,115000000.0,7,10727,True,False,True,good,True,good,False,False,False,False
above_good,54,True,104475000.0,85000000.0,81900000.0,2,10894,True,False,False,bad,False,bad,False,False,False,False
above_good,55,True,104475000.0,78750000.0,82000000.0,3,10000,True,False,False,bad,False,bad,False,False,False,False
above_good,56,True,104475000.0,110000000.0,42000000.0,8,9795,True,False,True,good,False,bad,True,False,True,False
above_good,57,True,104475000.0,126000000.0,172500000.0,5,4431,True,False,True,good,True,good,False,False,False,False
above_good,58,True,104475000.0,115000000.0,157500000.0,14,9167,True,False,True,good,True,good,False,False,False,False
above_good,59,True,104475000.0,526500000.0,526500000.0,1,9513,True,False,True,good,True,good,False,False,False,False
above_good,60,True,104475000.0,110000000.0,230000000.0,15,10600,True,False,True,good,True,good,False,False,False,False
above_good,61,True,104475000.0,402500000.0,402500000.0,1,6307,True,False,True,good,True,good,False,False,False,False
above_good,62,True,104475000.0,115000000.0,171000000.0,45,11036,True,False,True,good,True,good,False,False,False,False
above_good,63,True,104475000.0,117000000.0,117000000.0,8,10649,True,False,True,good,True,good,False,False,False,False
above_good,64,True,104475000.0,167310000.0,167310000.0,1,9934,True,False,True,good,True,good,False,False,False,False
above_good,65,True,104475000.0,56500000.0,52650000.0,15,8637,True,False,False,bad,False,bad,False,False,False,False
above_good,66,True,104475000.0,117000000.0,138000000.0,5,7641,True,False,True,good,True,good,False,False,False,False
above_good,67,True,104475000.0,65000000.0,40950000.0,12,10633,True,False,False,bad,False,bad,False,False,False,False
above_good,68,True,104475000.0,68450000.0,29250000.0,16,8123,True,False,False,bad,False,bad,False,False,False,False
above_good,69,True,104475000.0,110000000.0,110000000.0,1,9940,True,False,True,good,True,good,False,False,False,False
above_good,70,True,104475000.0,31500000.0,23750000.0,17,9314,True,False,False,bad,False,bad,False,False,False,False
above_good,71,True,104475000.0,135585000.0,135585000.0,1,6874,True,False,True,good,True,good,False,False,False,False
above_good,72,True,104475000.0,119000000.0,119000000.0,1,7398,True,False,True,good,True,good,False,False,False,False
above_good,73,True,104475000.0,88500000.0,88500000.0,1,6730,True,False,False,bad,False,bad,False,False,False,False
above_good,74,True,104475000.0,112100000.0,59000000.0,24,8951,True,False,True,good,False,bad,True,False,True,False
above_good,75,True,104475000.0,208500000.0,210000000.0,1,8997,True,False,True,good,True,good,False,False,False,False
above_good,76,True,104475000.0,292500000.0,292500000.0,1,8924,True,False,True,good,True,good,False,False,False,False
above_good,77,True,104475000.0,143400000.0,143400000.0,3,8266,True,False,True,good,True,good,False,False,False,False
above_good,78,True,104475000.0,105300000.0,100000000.0,5,10122,True,False,True,good,False,bad,True,False,True,False
