cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
baseline,82,,104475000.0,35500000.0,36000000.0,9,9491,True,False,False,,False,,False,False,,
baseline,83,,104475000.0,20000000.0,30000000.0,5,10397,True,False,False,,False,,False,False,,
baseline,84,,104475000.0,117000000.0,117000000.0,5,7557,True,False,True,,True,,False,False,,
baseline,85,,104475000.0,117500000.0,117000.0,20,10773,False,False,True,,False,,True,False,,
baseline,86,,104475000.0,135000000.0,183000000.0,14,8886,True,False,True,,True,,False,False,,
baseline,87,,104475000.0,40950000.0,117000.0,28,8149,False,False,False,,False,,False,False,,
baseline,88,,104475000.0,245000000.0,300000000.0,4,10014,True,False,True,,True,,False,False,,
baseline,89,,104475000.0,40460000.0,40460000.0,1,7938,True,False,False,,False,,False,False,,
baseline,90,,104475000.0,58500000.0,58500000.0,5,11181,True,False,False,,False,,False,False,,
baseline,91,,104475000.0,1075000000.0,1250000000.0,16,7493,False,False,True,,True,,False,False,,
baseline,92,,104475000.0,1228500000.0,1930500000.0,28,8010,False,False,True,,True,,False,False,,
baseline,93,,104475000.0,157500000.0,172500000.0,30,9137,True,False,True,,True,,False,False,,
baseline,94,,104475000.0,242000000.0,292500000.0,7,12475,True,False,True,,True,,False,False,,
baseline,95,,104475000.0,54500000.0,110000.0,30,9430,False,False,False,,False,,False,False,,
baseline,96,,104475000.0,172500000.0,115000.0,52,9684,False,False,True,,False,,True,False,,
baseline,97,,104475000.0,98500000.0,100000000.0,31,8062,True,False,False,,False,,False,False,,
baseline,98,,104475000.0,1100000000.0,1170000000.0,6,12883,False,False,True,,True,,False,False,,
baseline,99,,104475000.0,375000000.0,120000.0,40,9262,False,False,True,,False,,True,False,,
below_good,0,False,104475000.0,119000000.0,117000000.0,17,8474,True,False,True,bad,True,bad,False,False,False,False
below_good,1,False,104475000.0,72500000.0,90000000.0,21,10185,True,False,False,good,False,good,False,False,False,False
below_good,2,False,104475000.0,12000000.0,11000000.0,3,6953,True,False,False,good,False,good,False,False,False,False
below_good,3,False,104475000.0,48762915.0,32900000.0,16,9755,True,False,False,good,False,good,False,False,False,False
below_good,4,False,104475000.0,105300000.0,130000000.0,32,11878,True,False,True,bad,True,bad,False,False,False,False
below_good,5,False,104475000.0,100300000.0,100300000.0,1,8158,True,False,False,good,False,good,False,False,False,False
below_good,6,False,104475000.0,72000000.0,72000000.0,1,8202,True,False,False,good,False,good,False,False,False,False
below_good,7,False,104475000.0,87750000.0,97750000.0,1,8503,True,False,False,good,False,good,False,False,False,False
below_good,8,False,104475000.0,127500000.0,117000.0,6,4705,False,False,True,bad,False,good,True,False,False,True
below_good,9,False,104475000.0,63250000.0,63250000.0,1,9208,True,False,False,good,False,good,False,False,False,False
below_good,10,False,104475000.0,64310000.0,65175000.0,10,9966,True,False,False,good,False,good,False,False,False,False
below_good,11,False,104475000.0,103500000.0,103500000.0,1,13945,True,False,False,good,False,good,False,False,False,False
below_good,12,False,104475000.0,115000000.0,115000000.0,1,11922,True,False,True,bad,True,bad,False,False,False,False
below_good,13,False,104475000.0,102375000.0,102375000.0,1,10023,True,False,False,good,False,good,False,False,False,False
below_good,14,False,104475000.0,175000000.0,180000000.0,4,10299,True,False,True,bad,True,bad,False,False,False,False
below_good,15,False,104475000.0,50190000.0,46800000.0,24,8539,True,False,False,good,False,good,False,False,False,False
below_good,16,False,104475000.0,120000000.0,110000000.0,25,12682,True,False,True,bad,True,bad,False,False,False,False
below_good,17,False,104475000.0,23500000.0,23000000.0,6,7627,True,False,False,good,False,good,False,False,False,False
below_good,18,False,104475000.0,103500000.0,103500000.0,1,14481,True,False,False,good,False,good,False,False,False,False
below_good,19,False,104475000.0,175000000.0,100000000.0,14,10721,True,False,True,bad,False,good,True,False,False,True
below_good,20,False,104475000.0,120650000.0,117000000.0,4,11186,True,False,True,bad,True,bad,False,False,False,False
below_good,21,False,104475000.0,70200000.0,35100000.0,23,7634,True,False,False,good,False,good,False,False,False,False
below_good,22,False,104475000.0,101000000.0,115000000.0,31,12767,True,False,False,good,True,bad,False,True,True,False
below_good,23,False,104475000.0,80000000.0,90000000.0,3,11587,True,False,False,good,False,good,False,False,False,False
below_good,24,False,104475000.0,98500000.0,100000000.0,10,15771,True,False,False,good,False,good,False,False,False,False
below_good,25,False,104475000.0,81840000.0,70200000.0,5,8419,True,False,False,good,False,good,False,False,False,False
below_good,26,False,104475000.0,102039000.0,102539000.0,4,10351,True,False,False,good,False,good,False,False,False,False
below_good,27,False,104475000.0,98000000.0,112000000.0,14,12513,True,False,False,good,True,bad,False,True,True,False
below_good,28,False,104475000.0,122500000.0,150000000.0,11,12431,True,False,True,bad,True,bad,False,False,False,False
below_good,29,False,104475000.0,103500000.0,93600000.0,4,13442,True,False,False,good,False,good,False,False,False,False
below_good,30,False,104475000.0,61000000.0,57500000.0,1,11145,True,False,False,good,False,good,False,False,False,False
below_good,31,False,104475000.0,104000000.0,936000000.0,11,16158,True,False,False,good,True,bad,False,True,True,False
below_good,32,False,104475000.0,75465000.0,58500000.0,13,10662,True,False,False,good,False,good,False,False,False,False
below_good,33,False,104475000.0,89000000.0,66000000.0,3,1245,True,False,False,good,False,good,False,False,False,False
below_good,34,False,104475000.0,85000000.0,30000000.0,35,7146,True,False,False,good,False,good,False,False,False,False
below_good,35,False,104475000.0,94760000.0,98000.0,23,8770,False,False,False,good,False,good,False,False,False,False
below_good,36,False,104475000.0,97600000.0,100000000.0,8,11230,True,False,False,good,False,good,False,False,False,False
below_good,37,False,104475000.0,52650000.0,52650000.0,1,8183,True,False,False,good,False,good,False,False,False,False
below_good,38,False,104475000.0,74100000.0,40000000.0,54,10023,False,False,False,good,False,good,False,False,False,False
below_good,39,False,104475000.0,86100000.0,110000.0,64,12338,False,False,False,good,False,good,False,False,False,False
below_good,40,False,104475000.0,417820000.0,117000.0,5,3333,False,False,True,bad,False,good,True,False,False,True
below_good,41,False,104475000.0,102500000.0,102500000.0,1,9056,True,False,False,good,False,good,False,False,False,False
below_good,42,False,104475000.0,66000000.0,46000000.0,29,11177,True,False,False,good,False,good,False,False,False,False
below_good,43,False,104475000.0,292500000.0,400000000.0,4,11095,True,False,True,bad,True,bad,False,False,False,False
below_good,44,False,104475000.0,351000000.0,351000000.0,2,9469,True,False,True,bad,True,bad,False,False,False,False
below_good,45,False,104475000.0,117000000.0,117000000.0,1,12088,True,False,True,bad,True,bad,False,False,False,False
below_good,46,False,104475000.0,58500000.0,58500000.0,3,9176,True,False,False,good,False,good,False,False,False,False
below_good,47,False,104475000.0,92960000.0,63250000.0,33,12443,True,False,False,good,False,good,False,False,False,False
below_good,48,False,104475000.0,95400000.0,84000000.0,7,9135,True,False,False,good,False,good,False,False,False,False
below_good,49,False,104475000.0,83000000.0,83000000.0,1,8251,True,False,False,good,False,good,False,False,False,False
below_good,50,False,104475000.0,55000000.0,55000000.0,1,7680,True,False,False,good,False,good,False,False,False,False
below_good,51,False,104475000.0,99500000.0,97500000.0,5,11414,True,False,False,good,False,good,False,False,False,False
below_good,52,False,104475000.0,115000000.0,172500000.0,8,10663,True,False,True,bad,True,bad,False,False,False,False
below_good,53,False,104475000.0,38513500.0,40000000.0,16,9259,True,False,False,good,False,good,False,False,False,False
below_good,54,False,104475000.0,115000000.0,226100000.0,12,10447,True,False,True,bad,True,bad,False,False,False,False
below_good,55,False,104475000.0,87000000.0,87000000.0,1,11591,True,False,False,good,False,good,False,False,False,False
below_good,56,False,104475000.0,97500000.0,,0,9789,False,False,False,good,,,,,,
below_good,57,False,104475000.0,100000000.0,100000000.0,1,8499,True,False,False,good,False,good,False,False,False,False
below_good,58,False,104475000.0,93500000.0,115000000.0,4,9901,True,False,False,good,True,bad,False,True,True,False
below_good,59,False,104475000.0,103500000.0,103500000.0,1,11427,True,False,False,good,False,good,False,False,False,False
below_good,60,False,104475000.0,102500000.0,100000000.0,6,8252,True,False,False,good,False,good,False,False,False,False
below_good,61,False,104475000.0,98000000.0,402500000.0,21,8664,True,False,False,good,True,bad,False,True,True,False
below_good,62,False,104475000.0,100000000.0,100000000.0,8,14569,True,False,False,good,False,good,False,False,False,False
below_good,63,False,104475000.0,145000000.0,105000.0,10,10589,False,False,True,bad,False,good,True,False,False,True
below_good,64,False,104475000.0,94800000.0,97750000.0,27,8501,True,False,False,good,False,good,False,False,False,False
below_good,65,False,104475000.0,105925500.0,105925500.0,8,12058,True,False,True,bad,True,bad,False,False,False,False
below_good,66,False,104475000.0,103000000.0,117000000.0,6,14146,True,False,False,good,True,bad,False,True,True,False
below_good,67,False,104475000.0,351000000.0,351000000.0,12,10110,True,False,True,bad,True,bad,False,False,False,False
below_good,68,False,104475000.0,100562000.0,100562000.0,2,13938,True,False,False,good,False,good,False,False,False,False
below_good,69,False,104475000.0,99450000.0,95000000.0,2,9847,True,False,False,good,False,good,False,False,False,False
below_good,70,False,104475000.0,104130000.0,104427021.0,4,13492,True,False,False,good,False,good,False,False,False,False
below_good,71,False,104475000.0,234000000.0,234000000.0,8,9195,True,False,True,bad,True,bad,False,False,False,False
below_good,72,False,104475000.0,250000000.0,250000000.0,1,12818,True,False,True,bad,True,bad,False,False,False,False
below_good,73,False,104475000.0,88125000.0,60000000.0,21,9987,True,False,False,good,False,good,False,False,False,False
below_good,74,False,104475000.0,98500000.0,98500000.0,1,10311,True,False,False,good,False,good,False,False,False,False
below_good,75,False,104475000.0,102500000.0,,0,7365,False,False,False,good,,,,,,
below_good,76,False,104475000.0,46500000.0,35100000.0,6,9125,True,False,False,good,False,good,False,False,False,False
below_good,77,False,104475000.0,103500000.0,115000000.0,32,12857,True,False,False,good,True,bad,False,True,True,False
below_good,78,False,104475000.0,98450000.0,97500000.0,1,11396,True,False,False,good,False,good,False,False,False,False
below_good,79,False,104475000.0,92080000.0,117000000.0,14,8257,True,False,False,good,True,bad,False,True,True,False
below_good,80,False,104475000.0,146875000.0,97000000.0,5,14343,True,False,True,bad,False,good,True,False,False,True
below_good,81,False,104475000.0,104450000.0,230000000.0,9,8373,True,False,False,good,True,bad,False,True,True,False
below_good,82,False,104475000.0,53500000.0,53500000.0,1,9148,True,False,False,good,False,good,False,False,False,False
below_good,83,False,104475000.0,103000000.0,105300000.0,12,13946,True,False,False,good,True,bad,False,True,True,False
below_good,84,False,104475000.0,99500000.0,225000000.0,29,10095,True,False,False,good,True,bad,False,True,True,False
below_good,85,False,104475000.0,41650000.0,117000.0,2,2514,False,False,False,good,False,good,False,False,False,False
below_good,86,False,104475000.0,350000000.0,528000000.0,16,5968,True,False,True,bad,True,bad,False,False,False,False
below_good,87,False,104475000.0,117000000.0,117000000.0,3,11496,True,False,True,bad,True,bad,False,False,False,False
below_good,88,False,104475000.0,87750000.0,87750000.0,1,13771,True,False,False,good,False,good,False,False,False,False
below_good,89,False,104475000.0,115000000.0,120000000.0,4,10832,True,False,True,bad,True,bad,False,False,False,False
below_good,90,False,104475000.0,106500000.0,117000000.0,7,12924,True,False,True,bad,True,bad,False,False,False,False
below_good,91,False,104475000.0,31750000.0,29375000.0,8,8023,True,False,False,good,False,good,False,False,False,False
below_good,92,False,104475000.0,100000000.0,200000000.0,6,7601,True,False,False,good,True,bad,False,True,True,False
below_good,93,False,104475000.0,117500000.0,235750000.0,10,10095,True,False,True,bad,True,bad,False,False,False,False
below_good,94,False,104475000.0,160000000.0,385000000.0,19,9207,True,False,True,bad,True,bad,False,False,False,False
below_good,95,False,104475000.0,103500000.0,120000.0,16,14014,False,False,False,good,False,good,False,False,False,False
below_good,96,False,104475000.0,117000000.0,172500000.0,17,8385,True,False,True,bad,True,bad,False,False,False,False
below_good,97,False,104475000.0,103500000.0,103500000.0,1,10973,True,False,False,good,False,good,False,False,False,False
below_good,98,False,104475000.0,234000000.0,287500000.0,9,12553,True,False,True,bad,True,bad,False,False,False,False
below_good,99,False,104475000.0,48000000.0,37760000.0,10,8136,True,False,False,good,False,good,False,False,False,False
above_good,0,True,104475000.0,105000000.0,110000.0,9,10280,False,False,True,good,False,bad,True,False,True,False
above_good,1,True,104475000.0,115541000.0,113000.0,14,11612,False,False,True,good,False,bad,True,False,True,False
above_good,2,True,104475000.0,105500000.0,88000000.0,23,11784,True,False,True,good,False,bad,True,False,True,False
above_good,3,True,104475000.0,108000000.0,102000000.0,2,13201,True,False,True,good,False,bad,True,False,True,False
above_good,4,True,104475000.0,70200000.0,70200000.0,1,10293,True,False,False,bad,False,bad,False,False,False,False
above_good,5,True,104475000.0,78000000.0,70000000.0,11,8833,True,False,False,bad,False,bad,False,False,False,False
above_good,6,True,104475000.0,100000000.0,100000000.0,1,12598,True,False,False,bad,False,bad,False,False,False,False
above_good,7,True,104475000.0,285000000.0,287500000.0,3,10897,True,False,True,good,True,good,False,False,False,False
above_good,8,True,104475000.0,117500000.0,117500000.0,8,9655,True,False,True,good,True,good,False,False,False,False
above_good,9,True,104475000.0,252720000.0,253000000.0,9,7975,True,False,True,good,True,good,False,False,False,False
above_good,10,True,104475000.0,105000000.0,105000000.0,1,11530,True,False,True,good,True,good,False,False,False,False
above_good,11,True,104475000.0,117500000.0,117000000.0,22,8544,True,False,True,good,True,good,False,False,False,False
above_good,12,True,104475000.0,105300000.0,40000000.0,7,10613,True,False,True,good,False,bad,True,False,True,False
above_good,13,True,104475000.0,58500000.0,58500000.0,1,10437,True,False,False,bad,False,bad,False,False,False,False
above_good,14,True,104475000.0,95000000.0,90000000.0,27,11220,True,False,False,bad,False,bad,False,False,False,False
above_good,15,True,104475000.0,87750000.0,87750000.0,2,9833,True,False,False,bad,False,bad,False,False,False,False
above_good,16,True,104475000.0,58500000.0,58500000.0,1,8724,True,False,False,bad,False,bad,False,False,False,False
above_good,17,True,104475000.0,120000000.0,120000000.0,1,8873,True,False,True,good,True,good,False,False,False,False
above_good,18,True,104475000.0,52065000.0,52062500.0,1,8735,True,False,False,bad,False,bad,False,False,False,False
above_good,19,True,104475000.0,105000000.0,105000000.0,1,9206,True,False,True,good,True,good,False,False,False,False
above_good,20,True,104475000.0,180000000.0,239000000.0,11,10936,True,False,True,good,True,good,False,False,False,False
above_good,21,True,104475000.0,105300000.0,105300000.0,2,7881,True,False,True,good,True,good,False,False,False,False
above_good,22,True,104475000.0,107520000.0,120000000.0,61,11570,True,False,True,good,True,good,False,False,False,False
above_good,23,True,104475000.0,105000000.0,55000000.0,4,10689,True,False,True,good,False,bad,True,False,True,False
above_good,24,True,104475000.0,409500000.0,585000000.0,3,9689,True,False,True,good,True,good,False,False,False,False
above_good,25,True,104475000.0,205000000.0,200000000.0,4,8822,True,False,True,good,True,good,False,False,False,False
above_good,26,True,104475000.0,117000000.0,117000000.0,1,5978,True,False,True,good,True,good,False,False,False,False
above_good,27,True,104475000.0,105300000.0,115000.0,6,16666,False,False,True,good,False,bad,True,False,True,False
above_good,28,True,104475000.0,105300000.0,,0,9788,False,False,True,good,,,,,,
above_good,29,True,104475000.0,117000000.0,183000000.0,6,10783,True,False,True,good,True,good,False,False,False,False
above_good,30,True,104475000.0,113525000.0,117000000.0,17,10568,True,False,True,good,True,good,False,False,False,False
above_good,31,True,104475000.0,175500000.0,175500000.0,1,14726,True,False,True,good,True,good,False,False,False,False
above_good,32,True,104475000.0,115500000.0,172500000.0,1,7155,True,False,True,good,True,good,False,False,False,False
above_good,33,True,104475000.0,106200000.0,106000000.0,1,11527,True,False,True,good,True,good,False,False,False,False
above_good,34,True,104475000.0,325000000.0,350000000.0,1,14552,True,False,True,good,True,good,False,False,False,False
above_good,35,True,104475000.0,110000000.0,57500000.0,8,11225,True,False,True,good,False,bad,True,False,True,False
above_good,36,True,104475000.0,99500000.0,105300000.0,2,10745,True,False,False,bad,True,good,False,True,False,True
above_good,37,True,104475000.0,172500000.0,172500000.0,1,11589,True,False,True,good,True,good,False,False,False,False
above_good,38,True,104475000.0,158410000.0,165000000.0,7,7062,True,False,True,good,True,good,False,False,False,False
above_good,39,True,104475000.0,117000000.0,117000000.0,1,12805,True,False,True,good,True,good,False,False,False,False
above_good,40,True,104475000.0,58500000.0,40250000.0,4,13468,True,False,False,bad,False,bad,False,False,False,False
above_good,41,True,104475000.0,128700000.0,172500000.0,8,9248,True,False,True,good,True,good,False,False,False,False
above_good,42,True,104475000.0,104700000.0,104500000.0,4,11956,True,False,True,good,True,good,False,False,False,False
above_good,43,True,104475000.0,115000000.0,105000000.0,7,9628,True,False,True,good,True,good,False,False,False,False
above_good,44,True,104475000.0,105100000.0,105100000.0,1,10810,True,False,True,good,True,good,False,False,False,False
above_good,45,True,104475000.0,105300000.0,105300000.0,1,13466,True,False,True,good,True,good,False,False,False,False
above_good,46,True,104475000.0,120000000.0,105000000.0,2,10183,True,False,True,good,True,good,False,False,False,False
above_good,47,True,104475000.0,25000000.0,25000000.0,1,6176,True,False,False,bad,False,bad,False,False,False,False
above_good,48,True,104475000.0,216450000.0,216450000.0,1,9218,True,False,True,good,True,good,False,False,False,False
above_good,49,True,104475000.0,117000000.0,117000000.0,4,11199,True,False,True,good,True,good,False,False,False,False
above_good,50,True,104475000.0,145000000.0,145000000.0,1,11594,True,False,True,good,True,good,False,False,False,False
above_good,51,True,104475000.0,105000000.0,96000000.0,13,11259,True,False,True,good,False,bad,True,False,True,False
above_good,52,True,104475000.0,88500000.0,58500000.0,23,10590,True,False,False,bad,False,bad,False,False,False,False
above_good,53,True,104475000.0,351000000.0,345000000.0,3,9027,True,False,True,good,True,good,False,False,False,False
above_good,54,True,104475000.0,105500000.0,118250.0,20,11546,False,False,True,good,False,bad,True,False,True,False
above_good,55,True,104475000.0,58500000.0,58500000.0,1,10585,True,False,False,bad,False,bad,False,False,False,False
above_good,56,True,104475000.0,67860000.0,34500000.0,34,10072,True,False,False,bad,False,bad,False,False,False,False
above_good,57,True,104475000.0,141600000.0,118000.0,11,12449,False,False,True,good,False,bad,True,False,True,False
above_good,58,True,104475000.0,112500000.0,75000000.0,29,9161,True,False,True,good,False,bad,True,False,True,False
above_good,59,True,104475000.0,142000000.0,142000000.0,1,11132,True,False,True,good,True,good,False,False,False,False
above_good,60,True,104475000.0,128700000.0,122000000.0,10,5815,True,False,True,good,True,good,False,False,False,False
above_good,61,True,104475000.0,105000000.0,97500000.0,5,13742,True,False,True,good,False,bad,True,False,True,False
above_good,62,True,104475000.0,81900000.0,81900000.0,1,6997,True,False,False,bad,False,bad,False,False,False,False
above_good,63,True,104475000.0,175500000.0,175500000.0,1,7366,True,False,True,good,True,good,False,False,False,False
above_good,64,True,104475000.0,175250000.0,150000000.0,31,11420,True,False,True,good,True,good,False,False,False,False
above_good,65,True,104475000.0,105000000.0,27750000.0,18,13124,True,False,True,good,False,bad,True,False,True,False
above_good,66,True,104475000.0,57582720.0,117000.0,13,12825,False,False,False,bad,False,bad,False,False,False,False
above_good,67,True,104475000.0,211500000.0,110000.0,44,10286,False,False,True,good,False,bad,True,False,True,False
above_good,68,True,104475000.0,105000000.0,30000000.0,10,12885,True,False,True,good,False,bad,True,False,True,False
above_good,69,True,104475000.0,234000000.0,234000000.0,1,7675,True,False,True,good,True,good,False,False,False,False
above_good,70,True,104475000.0,110000000.0,60000000.0,14,11173,True,False,True,good,False,bad,True,False,True,False
above_good,71,True,104475000.0,27500000.0,10000000.0,7,8244,False,False,False,bad,False,bad,False,False,False,False
above_good,72,True,104475000.0,52650000.0,35000000.0,14,10811,True,False,False,bad,False,bad,False,False,False,False
above_good,73,True,104475000.0,107000000.0,54000000.0,12,10876,True,False,True,good,False,bad,True,False,True,False
above_good,74,True,104475000.0,117500000.0,117500000.0,1,8237,True,False,True,good,True,good,False,False,False,False
above_good,75,True,104475000.0,138000000.0,165000000.0,20,8954,True,False,True,good,True,good,False,False,False,False
above_good,76,True,104475000.0,135500000.0,230000000.0,32,12281,True,False,True,good,True,good,False,False,False,False
above_good,77,True,104475000.0,125000000.0,125000000.0,1,8408,True,False,True,good,True,good,False,False,False,False
above_good,78,True,104475000.0,140400000.0,290000000.0,23,8702,True,False,True,good,True,good,False,False,False,False
above_good,79,True,104475000.0,105300000.0,105300000.0,1,10870,True,False,True,good,True,good,False,False,False,False
