group,rollout,t,K,side,move,is_last
baseline[good=above],baseline/5,0,7,bad,toward_bad,False
baseline[good=above],baseline/5,1,7,bad,toward_bad,False
baseline[good=above],baseline/5,2,7,bad,toward_good,False
baseline[good=above],baseline/5,3,7,bad,toward_good,False
baseline[good=above],baseline/5,4,7,bad,toward_bad,False
baseline[good=above],baseline/5,5,7,bad,toward_good,False
baseline[good=above],baseline/5,6,7,bad,,True
baseline[good=below],baseline/5,0,7,good,toward_good,False
baseline[good=below],baseline/5,1,7,good,toward_good,False
baseline[good=below],baseline/5,2,7,good,toward_bad,False
baseline[good=below],baseline/5,3,7,good,toward_bad,False
baseline[good=below],baseline/5,4,7,good,toward_good,False
baseline[good=below],baseline/5,5,7,good,toward_bad,False
baseline[good=below],baseline/5,6,7,good,,True
baseline[good=above],baseline/6,0,20,bad,toward_good,False
baseline[good=above],baseline/6,1,20,bad,toward_bad,False
baseline[good=above],baseline/6,2,20,bad,toward_good,False
baseline[good=above],baseline/6,3,20,bad,toward_good,False
baseline[good=above],baseline/6,4,20,bad,toward_bad,False
baseline[good=above],baseline/6,5,20,bad,toward_bad,False
baseline[good=above],baseline/6,6,20,bad,toward_good,False
baseline[good=above],baseline/6,7,20,bad,toward_good,False
baseline[good=above],baseline/6,8,20,bad,toward_bad,False
baseline[good=above],baseline/6,9,20,bad,toward_bad,False
baseline[good=above],baseline/6,10,20,bad,toward_good,False
baseline[good=above],baseline/6,11,20,bad,toward_bad,False
baseline[good=above],baseline/6,12,20,bad,toward_bad,False
baseline[good=above],baseline/6,13,20,bad,toward_good,False
baseline[good=above],baseline/6,14,20,bad,toward_bad,False
baseline[good=above],baseline/6,15,20,bad,toward_bad,False
baseline[good=above],baseline/6,16,20,bad,toward_good,False
baseline[good=above],baseline/6,17,20,bad,toward_bad,False
baseline[good=above],baseline/6,18,20,bad,toward_good,False
baseline[good=above],baseline/6,19,20,bad,,True
baseline[good=below],baseline/6,0,20,good,toward_bad,False
baseline[good=below],baseline/6,1,20,good,toward_good,False
baseline[good=below],baseline/6,2,20,good,toward_bad,False
baseline[good=below],baseline/6,3,20,good,toward_bad,False
baseline[good=below],baseline/6,4,20,good,toward_good,False
baseline[good=below],baseline/6,5,20,good,toward_good,False
baseline[good=below],baseline/6,6,20,good,toward_bad,False
baseline[good=below],baseline/6,7,20,good,toward_bad,False
baseline[good=below],baseline/6,8,20,good,toward_good,False
baseline[good=below],baseline/6,9,20,good,toward_good,False
baseline[good=below],baseline/6,10,20,good,toward_bad,False
baseline[good=below],baseline/6,11,20,good,toward_good,False
baseline[good=below],baseline/6,12,20,good,toward_good,False
baseline[good=below],baseline/6,13,20,good,toward_bad,False
baseline[good=below],baseline/6,14,20,good,toward_good,False
baseline[good=below],baseline/6,15,20,good,toward_good,False
baseline[good=below],baseline/6,16,20,good,toward_bad,False
baseline[good=below],baseline/6,17,20,good,toward_good,False
baseline[good=below],baseline/6,18,20,good,toward_bad,False
baseline[good=below],baseline/6,19,20,good,,True
baseline[good=above],baseline/7,0,19,good,toward_bad,False
baseline[good=above],baseline/7,1,19,good,toward_bad,False
baseline[good=above],baseline/7,2,19,good,toward_bad,False
baseline[good=above],baseline/7,3,19,good,toward_good,False
baseline[good=above],baseline/7,4,19,good,toward_good,False
baseline[good=above],baseline/7,5,19,good,toward_good,False
baseline[good=above],baseline/7,6,19,good,toward_bad,False
baseline[good=above],baseline/7,7,19,good,toward_good,False
baseline[good=above],baseline/7,8,19,good,toward_bad,False
baseline[good=above],baseline/7,9,19,good,toward_bad,False
baseline[good=above],baseline/7,10,19,good,toward_good,False
baseline[good=above],baseline/7,11,19,good,toward_bad,False
baseline[good=above],baseline/7,12,19,good,toward_good,False
baseline[good=above],baseline/7,13,19,good,toward_good,False
baseline[good=above],baseline/7,14,19,good,toward_bad,False
baseline[good=above],baseline/7,15,19,good,toward_good,False
baseline[good=above],baseline/7,16,19,good,toward_good,False
baseline[good=above],baseline/7,17,19,good,toward_bad,False
baseline[good=above],baseline/7,18,19,good,,True
baseline[good=below],baseline/7,0,19,bad,toward_good,False
baseline[good=below],baseline/7,1,19,bad,toward_good,False
baseline[good=below],baseline/7,2,19,bad,toward_good,False
baseline[good=below],baseline/7,3,19,bad,toward_bad,False
baseline[good=below],baseline/7,4,19,bad,toward_bad,False
baseline[good=below],baseline/7,5,19,bad,toward_bad,False
baseline[good=below],baseline/7,6,19,bad,toward_good,False
baseline[good=below],baseline/7,7,19,bad,toward_bad,False
baseline[good=below],baseline/7,8,19,bad,toward_good,False
baseline[good=below],baseline/7,9,19,bad,toward_good,False
baseline[good=below],baseline/7,10,19,bad,toward_bad,False
baseline[good=below],baseline/7,11,19,bad,toward_good,False
baseline[good=below],baseline/7,12,19,bad,toward_bad,False
baseline[good=below],baseline/7,13,19,bad,toward_bad,False
baseline[good=below],baseline/7,14,19,bad,toward_good,False
baseline[good=below],baseline/7,15,19,bad,toward_bad,False
baseline[good=below],baseline/7,16,19,bad,toward_bad,False
baseline[good=below],baseline/7,17,19,bad,toward_good,False
baseline[good=below],baseline/7,18,19,bad,,True
baseline[good=above],baseline/8,0,12,bad,toward_bad,False
baseline[good=above],baseline/8,1,12,bad,toward_good,False
baseline[good=above],baseline/8,2,12,bad,toward_good,False
baseline[good=above],baseline/8,3,12,bad,toward_good,False
baseline[good=above],baseline/8,4,12,bad,toward_bad,False
baseline[good=above],baseline/8,5,12,bad,toward_good,False
baseline[good=above],baseline/8,6,12,bad,toward_bad,False
baseline[good=above],baseline/8,7,12,bad,toward_bad,False
baseline[good=above],baseline/8,8,12,bad,toward_good,False
baseline[good=above],baseline/8,9,12,bad,toward_good,False
baseline[good=above],baseline/8,10,12,bad,toward_good,False
baseline[good=above],baseline/8,11,12,bad,,True
baseline[good=below],baseline/8,0,12,good,toward_good,False
baseline[good=below],baseline/8,1,12,good,toward_bad,False
baseline[good=below],baseline/8,2,12,good,toward_bad,False
baseline[good=below],baseline/8,3,12,good,toward_bad,False
baseline[good=below],baseline/8,4,12,good,toward_good,False
baseline[good=below],baseline/8,5,12,good,toward_bad,False
baseline[good=below],baseline/8,6,12,good,toward_good,False
baseline[good=below],baseline/8,7,12,good,toward_good,False
baseline[good=below],baseline/8,8,12,good,toward_bad,False
baseline[good=below],baseline/8,9,12,good,toward_bad,False
baseline[good=below],baseline/8,10,12,good,toward_bad,False
baseline[good=below],baseline/8,11,12,good,,True
baseline[good=above],baseline/9,0,1,good,,True
baseline[good=below],baseline/9,0,1,bad,,True
baseline[good=above],baseline/10,0,25,bad,toward_good,False
baseline[good=above],baseline/10,1,25,bad,toward_good,False
baseline[good=above],baseline/10,2,25,bad,toward_bad,False
baseline[good=above],baseline/10,3,25,bad,toward_good,False
baseline[good=above],baseline/10,4,25,bad,toward_good,False
baseline[good=above],baseline/10,5,25,good,toward_bad,False
baseline[good=above],baseline/10,6,25,bad,toward_bad,False
baseline[good=above],baseline/10,7,25,bad,toward_good,False
baseline[good=above],baseline/10,8,25,bad,toward_bad,False
baseline[good=above],baseline/10,9,25,bad,toward_bad,False
baseline[good=above],baseline/10,10,25,bad,toward_good,False
baseline[good=above],baseline/10,11,25,bad,toward_bad,False
baseline[good=above],baseline/10,12,25,bad,toward_bad,False
baseline[good=above],baseline/10,13,25,bad,toward_good,False
baseline[good=above],baseline/10,14,25,bad,toward_good,False
baseline[good=above],baseline/10,15,25,bad,toward_bad,False
baseline[good=above],baseline/10,16,25,bad,same,False
baseline[good=above],baseline/10,17,25,bad,toward_good,False
baseline[good=above],baseline/10,18,25,bad,toward_bad,False
baseline[good=above],baseline/10,19,25,bad,toward_good,False
baseline[good=above],baseline/10,20,25,bad,toward_bad,False
baseline[good=above],baseline/10,21,25,bad,toward_good,False
baseline[good=above],baseline/10,22,25,bad,toward_bad,False
baseline[good=above],baseline/10,23,25,bad,toward_good,False
baseline[good=above],baseline/10,24,25,bad,,True
baseline[good=below],baseline/10,0,25,good,toward_bad,False
baseline[good=below],baseline/10,1,25,good,toward_bad,False
baseline[good=below],baseline/10,2,25,good,toward_good,False
baseline[good=below],baseline/10,3,25,good,toward_bad,False
baseline[good=below],baseline/10,4,25,good,toward_bad,False
baseline[good=below],baseline/10,5,25,bad,toward_good,False
baseline[good=below],baseline/10,6,25,good,toward_good,False
baseline[good=below],baseline/10,7,25,good,toward_bad,False
baseline[good=below],baseline/10,8,25,good,toward_good,False
baseline[good=below],baseline/10,9,25,good,toward_good,False
baseline[good=below],baseline/10,10,25,good,toward_bad,False
baseline[good=below],baseline/10,11,25,good,toward_good,False
baseline[good=below],baseline/10,12,25,good,toward_good,False
baseline[good=below],baseline/10,13,25,good,toward_bad,False
baseline[good=below],baseline/10,14,25,good,toward_bad,False
baseline[good=below],baseline/10,15,25,good,toward_good,False
baseline[good=below],baseline/10,16,25,good,same,False
baseline[good=below],baseline/10,17,25,good,toward_bad,False
baseline[good=below],baseline/10,18,25,good,toward_good,False
baseline[good=below],baseline/10,19,25,good,toward_bad,False
baseline[good=below],baseline/10,20,25,good,toward_good,False
baseline[good=below],baseline/10,21,25,good,toward_bad,False
baseline[good=below],baseline/10,22,25,good,toward_good,False
baseline[good=below],baseline/10,23,25,good,toward_bad,False
baseline[good=below],baseline/10,24,25,good,,True
baseline[good=above],baseline/11,0,1,bad,,True
baseline[good=below],baseline/11,0,1,good,,True
baseline[good=above],baseline/12,0,29,good,toward_good,False
baseline[good=above],baseline/12,1,29,good,toward_bad,False
baseline[good=above],baseline/12,2,29,good,toward_good,False
baseline[good=above],baseline/12,3,29,good,toward_good,False
baseline[good=above],baseline/12,4,29,good,toward_bad,False
baseline[good=above],baseline/12,5,29,good,toward_good,False
baseline[good=above],baseline/12,6,29,good,toward_good,False
baseline[good=above],baseline/12,7,29,good,toward_good,False
baseline[good=above],baseline/12,8,29,good,toward_good,False
baseline[good=above],baseline/12,9,29,good,toward_bad,False
baseline[good=above],baseline/12,10,29,good,toward_good,False
baseline[good=above],baseline/12,11,29,good,toward_bad,False
baseline[good=above],baseline/12,12,29,good,toward_good,False
baseline[good=above],baseline/12,13,29,good,toward_bad,False
baseline[good=above],baseline/12,14,29,good,toward_good,False
baseline[good=above],baseline/12,15,29,good,toward_bad,False
baseline[good=above],baseline/12,16,29,good,toward_good,False
baseline[good=above],baseline/12,17,29,good,toward_good,False
baseline[good=above],baseline/12,18,29,good,toward_good,False
baseline[good=above],baseline/12,19,29,good,toward_good,False
baseline[good=above],baseline/12,20,29,good,toward_bad,False
baseline[good=above],baseline/12,21,29,good,toward_good,False
baseline[good=above],baseline/12,22,29,good,toward_bad,False
baseline[good=above],baseline/12,23,29,good,toward_bad,False
baseline[good=above],baseline/12,24,29,good,toward_bad,False
baseline[good=above],baseline/12,25,29,good,toward_good,False
baseline[good=above],baseline/12,26,29,good,toward_bad,False
baseline[good=above],baseline/12,27,29,good,toward_good,False
baseline[good=above],baseline/12,28,29,good,,True
baseline[good=below],baseline/12,0,29,bad,toward_bad,False
baseline[good=below],baseline/12,1,29,bad,toward_good,False
baseline[good=below],baseline/12,2,29,bad,toward_bad,False
baseline[good=below],baseline/12,3,29,bad,toward_bad,False
baseline[good=below],baseline/12,4,29,bad,toward_good,False
baseline[good=below],baseline/12,5,29,bad,toward_bad,False
baseline[good=below],baseline/12,6,29,bad,toward_bad,False
baseline[good=below],baseline/12,7,29,bad,toward_bad,False
baseline[good=below],baseline/12,8,29,bad,toward_bad,False
baseline[good=below],baseline/12,9,29,bad,toward_good,False
baseline[good=below],baseline/12,10,29,bad,toward_bad,False
baseline[good=below],baseline/12,11,29,bad,toward_good,False
baseline[good=below],baseline/12,12,29,bad,toward_bad,False
baseline[good=below],baseline/12,13,29,bad,toward_good,False
baseline[good=below],baseline/12,14,29,bad,toward_bad,False
baseline[good=below],baseline/12,15,29,bad,toward_good,False
baseline[good=below],baseline/12,16,29,bad,toward_bad,False
baseline[good=below],baseline/12,17,29,bad,toward_bad,False
baseline[good=below],baseline/12,18,29,bad,toward_bad,False
baseline[good=below],baseline/12,19,29,bad,toward_bad,False
baseline[good=below],baseline/12,20,29,bad,toward_good,False
baseline[good=below],baseline/12,21,29,bad,toward_bad,False
baseline[good=below],baseline/12,22,29,bad,toward_good,False
baseline[good=below],baseline/12,23,29,bad,toward_good,False
baseline[good=below],baseline/12,24,29,bad,toward_good,False
baseline[good=below],baseline/12,25,29,bad,toward_bad,False
baseline[good=below],baseline/12,26,29,bad,toward_good,False
baseline[good=below],baseline/12,27,29,bad,toward_bad,False
baseline[good=below],baseline/12,28,29,bad,,True
baseline[good=above],baseline/14,0,26,bad,toward_good,False
baseline[good=above],baseline/14,1,26,bad,toward_bad,False
baseline[good=above],baseline/14,2,26,bad,toward_bad,False
baseline[good=above],baseline/14,3,26,bad,toward_good,False
baseline[good=above],baseline/14,4,26,bad,toward_good,False
baseline[good=above],baseline/14,5,26,bad,toward_bad,False
baseline[good=above],baseline/14,6,26,bad,toward_good,False
baseline[good=above],baseline/14,7,26,bad,toward_bad,False
baseline[good=above],baseline/14,8,26,bad,toward_bad,False
baseline[good=above],baseline/14,9,26,bad,toward_bad,False
baseline[good=above],baseline/14,10,26,bad,toward_good,False
baseline[good=above],baseline/14,11,26,bad,toward_bad,False
baseline[good=above],baseline/14,12,26,bad,toward_bad,False
baseline[good=above],baseline/14,13,26,bad,toward_good,False
baseline[good=above],baseline/14,14,26,bad,toward_bad,False
baseline[good=above],baseline/14,15,26,bad,toward_bad,False
baseline[good=above],baseline/14,16,26,bad,toward_good,False
baseline[good=above],baseline/14,17,26,bad,toward_good,False
baseline[good=above],baseline/14,18,26,bad,toward_good,False
baseline[good=above],baseline/14,19,26,bad,toward_bad,False
baseline[good=above],baseline/14,20,26,bad,toward_good,False
baseline[good=above],baseline/14,21,26,bad,toward_good,False
baseline[good=above],baseline/14,22,26,bad,toward_bad,False
baseline[good=above],baseline/14,23,26,bad,toward_good,False
baseline[good=above],baseline/14,24,26,bad,toward_bad,False
baseline[good=above],baseline/14,25,26,bad,,True
baseline[good=below],baseline/14,0,26,good,toward_bad,False
baseline[good=below],baseline/14,1,26,good,toward_good,False
baseline[good=below],baseline/14,2,26,good,toward_good,False
baseline[good=below],baseline/14,3,26,good,toward_bad,False
baseline[good=below],baseline/14,4,26,good,toward_bad,False
baseline[good=below],baseline/14,5,26,good,toward_good,False
baseline[good=below],baseline/14,6,26,good,toward_bad,False
baseline[good=below],baseline/14,7,26,good,toward_good,False
baseline[good=below],baseline/14,8,26,good,toward_good,False
baseline[good=below],baseline/14,9,26,good,toward_good,False
baseline[good=below],baseline/14,10,26,good,toward_bad,False
baseline[good=below],baseline/14,11,26,good,toward_good,False
baseline[good=below],baseline/14,12,26,good,toward_good,False
baseline[good=below],baseline/14,13,26,good,toward_bad,False
baseline[good=below],baseline/14,14,26,good,toward_good,False
baseline[good=below],baseline/14,15,26,good,toward_good,False
baseline[good=below],baseline/14,16,26,good,toward_bad,False
baseline[good=below],baseline/14,17,26,good,toward_bad,False
baseline[good=below],baseline/14,18,26,good,toward_bad,False
baseline[good=below],baseline/14,19,26,good,toward_good,False
baseline[good=below],baseline/14,20,26,good,toward_bad,False
baseline[good=below],baseline/14,21,26,good,toward_bad,False
baseline[good=below],baseline/14,22,26,good,toward_good,False
baseline[good=below],baseline/14,23,26,good,toward_bad,False
baseline[good=below],baseline/14,24,26,good,toward_good,False
baseline[good=below],baseline/14,25,26,good,,True
baseline[good=above],baseline/15,0,12,bad,toward_good,False
baseline[good=above],baseline/15,1,12,good,toward_bad,False
baseline[good=above],baseline/15,2,12,bad,toward_good,False
baseline[good=above],baseline/15,3,12,bad,toward_good,False
baseline[good=above],baseline/15,4,12,bad,toward_good,False
baseline[good=above],baseline/15,5,12,good,toward_bad,False
baseline[good=above],baseline/15,6,12,bad,toward_bad,False
baseline[good=above],baseline/15,7,12,bad,toward_good,False
baseline[good=above],baseline/15,8,12,bad,toward_good,False
baseline[good=above],baseline/15,9,12,bad,toward_good,False
baseline[good=above],baseline/15,10,12,bad,toward_good,False
baseline[good=above],baseline/15,11,12,bad,,True
baseline[good=below],baseline/15,0,12,good,toward_bad,False
baseline[good=below],baseline/15,1,12,bad,toward_good,False
baseline[good=below],baseline/15,2,12,good,toward_bad,False
baseline[good=below],baseline/15,3,12,good,toward_bad,False
baseline[good=below],baseline/15,4,12,good,toward_bad,False
baseline[good=below],baseline/15,5,12,bad,toward_good,False
baseline[good=below],baseline/15,6,12,good,toward_good,False
baseline[good=below],baseline/15,7,12,good,toward_bad,False
baseline[good=below],baseline/15,8,12,good,toward_bad,False
baseline[good=below],baseline/15,9,12,good,toward_bad,False
baseline[good=below],baseline/15,10,12,good,toward_bad,False
baseline[good=below],baseline/15,11,12,good,,True
baseline[good=above],baseline/16,0,6,bad,toward_good,False
baseline[good=above],baseline/16,1,6,bad,toward_good,False
baseline[good=above],baseline/16,2,6,bad,toward_bad,False
baseline[good=above],baseline/16,3,6,bad,toward_bad,False
baseline[good=above],baseline/16,4,6,bad,same,False
baseline[good=above],baseline/16,5,6,bad,,True
baseline[good=below],baseline/16,0,6,good,toward_bad,False
baseline[good=below],baseline/16,1,6,good,toward_bad,False
baseline[good=below],baseline/16,2,6,good,toward_good,False
baseline[good=below],baseline/16,3,6,good,toward_good,False
baseline[good=below],baseline/16,4,6,good,same,False
baseline[good=below],baseline/16,5,6,good,,True
baseline[good=above],baseline/17,0,1,good,,True
baseline[good=below],baseline/17,0,1,bad,,True
baseline[good=above],baseline/18,0,44,bad,toward_good,False
baseline[good=above],baseline/18,1,44,good,toward_bad,False
baseline[good=above],baseline/18,2,44,good,toward_bad,False
baseline[good=above],baseline/18,3,44,good,toward_bad,False
baseline[good=above],baseline/18,4,44,good,toward_good,False
baseline[good=above],baseline/18,5,44,good,toward_good,False
baseline[good=above],baseline/18,6,44,good,toward_good,False
baseline[good=above],baseline/18,7,44,good,toward_bad,False
baseline[good=above],baseline/18,8,44,good,toward_good,False
baseline[good=above],baseline/18,9,44,good,toward_good,False
baseline[good=above],baseline/18,10,44,good,toward_bad,False
baseline[good=above],baseline/18,11,44,good,toward_good,False
baseline[good=above],baseline/18,12,44,good,toward_bad,False
baseline[good=above],baseline/18,13,44,good,toward_good,False
baseline[good=above],baseline/18,14,44,good,toward_bad,False
baseline[good=above],baseline/18,15,44,good,toward_good,False
baseline[good=above],baseline/18,16,44,good,toward_bad,False
baseline[good=above],baseline/18,17,44,good,toward_good,False
baseline[good=above],baseline/18,18,44,good,toward_bad,False
baseline[good=above],baseline/18,19,44,good,same,False
baseline[good=above],baseline/18,20,44,good,toward_bad,False
baseline[good=above],baseline/18,21,44,good,toward_good,False
baseline[good=above],baseline/18,22,44,good,toward_good,False
baseline[good=above],baseline/18,23,44,good,toward_bad,False
baseline[good=above],baseline/18,24,44,good,toward_good,False
baseline[good=above],baseline/18,25,44,good,toward_good,False
baseline[good=above],baseline/18,26,44,good,toward_good,False
baseline[good=above],baseline/18,27,44,good,toward_bad,False
baseline[good=above],baseline/18,28,44,good,toward_bad,False
baseline[good=above],baseline/18,29,44,good,toward_good,False
baseline[good=above],baseline/18,30,44,good,toward_good,False
baseline[good=above],baseline/18,31,44,good,toward_bad,False
baseline[good=above],baseline/18,32,44,good,toward_good,False
baseline[good=above],baseline/18,33,44,good,toward_bad,False
baseline[good=above],baseline/18,34,44,good,toward_bad,False
baseline[good=above],baseline/18,35,44,good,same,False
baseline[good=above],baseline/18,36,44,good,toward_good,False
baseline[good=above],baseline/18,37,44,good,toward_bad,False
baseline[good=above],baseline/18,38,44,good,toward_good,False
baseline[good=above],baseline/18,39,44,good,toward_good,False
baseline[good=above],baseline/18,40,44,good,toward_good,False
baseline[good=above],baseline/18,41,44,good,toward_bad,False
baseline[good=above],baseline/18,42,44,good,toward_bad,False
baseline[good=above],baseline/18,43,44,good,,True
baseline[good=below],baseline/18,0,44,good,toward_bad,False
baseline[good=below],baseline/18,1,44,bad,toward_good,False
baseline[good=below],baseline/18,2,44,bad,toward_good,False
baseline[good=below],baseline/18,3,44,bad,toward_good,False
baseline[good=below],baseline/18,4,44,bad,toward_bad,False
baseline[good=below],baseline/18,5,44,bad,toward_bad,False
baseline[good=below],baseline/18,6,44,bad,toward_bad,False
baseline[good=below],baseline/18,7,44,bad,toward_good,False
baseline[good=below],baseline/18,8,44,bad,toward_bad,False
baseline[good=below],baseline/18,9,44,bad,toward_bad,False
baseline[good=below],baseline/18,10,44,bad,toward_good,False
baseline[good=below],baseline/18,11,44,bad,toward_bad,False
baseline[good=below],baseline/18,12,44,bad,toward_good,False
baseline[good=below],baseline/18,13,44,bad,toward_bad,False
baseline[good=below],baseline/18,14,44,bad,toward_good,False
baseline[good=below],baseline/18,15,44,bad,toward_bad,False
baseline[good=below],baseline/18,16,44,bad,toward_good,False
baseline[good=below],baseline/18,17,44,bad,toward_bad,False
baseline[good=below],baseline/18,18,44,bad,toward_good,False
baseline[good=below],baseline/18,19,44,bad,same,False
baseline[good=below],baseline/18,20,44,bad,toward_good,False
baseline[good=below],baseline/18,21,44,bad,toward_bad,False
baseline[good=below],baseline/18,22,44,bad,toward_bad,False
baseline[good=below],baseline/18,23,44,bad,toward_good,False
baseline[good=below],baseline/18,24,44,bad,toward_bad,False
baseline[good=below],baseline/18,25,44,bad,toward_bad,False
baseline[good=below],baseline/18,26,44,bad,toward_bad,False
baseline[good=below],baseline/18,27,44,bad,toward_good,False
baseline[good=below],baseline/18,28,44,bad,toward_good,False
baseline[good=below],baseline/18,29,44,bad,toward_bad,False
baseline[good=below],baseline/18,30,44,bad,toward_bad,False
baseline[good=below],baseline/18,31,44,bad,toward_good,False
baseline[good=below],baseline/18,32,44,bad,toward_bad,False
baseline[good=below],baseline/18,33,44,bad,toward_good,False
baseline[good=below],baseline/18,34,44,bad,toward_good,False
baseline[good=below],baseline/18,35,44,bad,same,False
baseline[good=below],baseline/18,36,44,bad,toward_bad,False
baseline[good=below],baseline/18,37,44,bad,toward_good,False
baseline[good=below],baseline/18,38,44,bad,toward_bad,False
