cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
baseline,82,,104475000.0,35500000.0,36000000.0,9,9491,True,False,False,,False,,False,False,,
baseline,83,,104475000.0,20000000.0,30000000.0,5,10397,True,False,False,,False,,False,False,,
baseline,84,,104475000.0,117000000.0,117000000.0,5,7557,True,False,True,,True,,False,False,,
baseline,85,,104475000.0,117500000.0,117000.0,20,10773,False,False,True,,False,,True,False,,
baseline,86,,104475000.0,135000000.0,183000000.0,14,8886,True,False,True,,True,,False,False,,
baseline,87,,104475000.0,40950000.0,117000.0,28,8149,False,False,False,,False,,False,False,,
baseline,88,,104475000.0,245000000.0,300000000.0,4,10014,True,False,True,,True,,False,False,,
baseline,89,,104475000.0,40460000.0,40460000.0,1,7938,True,False,False,,False,,False,False,,
baseline,90,,104475000.0,58500000.0,58500000.0,5,11181,True,False,False,,False,,False,False,,
baseline,91,,104475000.0,1075000000.0,1250000000.0,16,7493,False,False,True,,True,,False,False,,
baseline,92,,104475000.0,1228500000.0,1930500000.0,28,8010,False,False,True,,True,,False,False,,
baseline,93,,104475000.0,157500000.0,172500000.0,30,9137,True,False,True,,True,,False,False,,
baseline,94,,104475000.0,242000000.0,292500000.0,7,12475,True,False,True,,True,,False,False,,
baseline,95,,104475000.0,54500000.0,110000.0,30,9430,False,False,False,,False,,False,False,,
baseline,96,,104475000.0,172500000.0,115000.0,52,9684,False,False,True,,False,,True,False,,
baseline,97,,104475000.0,98500000.0,100000000.0,31,8062,True,False,False,,False,,False,False,,
baseline,98,,104475000.0,1100000000.0,1170000000.0,6,12883,False,False,True,,True,,False,False,,
baseline,99,,104475000.0,375000000.0,120000.0,40,9262,False,False,True,,False,,True,False,,
below_good,0,False,104475000.0,151800000.0,150000000.0,1,10091,True,False,True,bad,True,bad,False,False,False,False
below_good,1,False,104475000.0,11100000.0,11000000.0,8,6798,True,False,False,good,False,good,False,False,False,False
below_good,2,False,104475000.0,157950000.0,157950000.0,1,7942,True,False,True,bad,True,bad,False,False,False,False
below_good,3,False,104475000.0,226100000.0,117000.0,13,10724,False,False,True,bad,False,good,True,False,False,True
below_good,4,False,104475000.0,49140000.0,49140000.0,19,8524,True,False,False,good,False,good,False,False,False,False
below_good,5,False,104475000.0,129000000.0,130000000.0,8,9060,True,False,True,bad,True,bad,False,False,False,False
below_good,6,False,104475000.0,1050000000.0,1050000000.0,1,8193,False,False,True,bad,True,bad,False,False,False,False
below_good,7,False,104475000.0,70000000.0,71250000.0,10,7505,True,False,False,good,False,good,False,False,False,False
below_good,8,False,104475000.0,165000000.0,180000000.0,21,8265,True,False,True,bad,True,bad,False,False,False,False
below_good,9,False,104475000.0,65000000.0,65000000.0,1,8908,True,False,False,good,False,good,False,False,False,False
below_good,10,False,104475000.0,52000000.0,110000000.0,8,10347,True,False,False,good,True,bad,False,True,True,False
below_good,11,False,104475000.0,36000000.0,50000000.0,28,7024,True,False,False,good,False,good,False,False,False,False
below_good,12,False,104475000.0,75000000.0,75000000.0,1,6749,True,False,False,good,False,good,False,False,False,False
below_good,13,False,104475000.0,168000000.0,120000.0,29,9928,False,False,True,bad,False,good,True,False,False,True
below_good,14,False,104475000.0,183000000.0,183000000.0,1,7113,True,False,True,bad,True,bad,False,False,False,False
below_good,15,False,104475000.0,253000000.0,200000000.0,3,7279,True,False,True,bad,True,bad,False,False,False,False
below_good,16,False,104475000.0,40000000.0,46000000.0,13,7270,True,False,False,good,False,good,False,False,False,False
below_good,17,False,104475000.0,117000000.0,100000000.0,3,7788,True,False,True,bad,False,good,True,False,False,True
below_good,18,False,104475000.0,8400000.0,12720000.0,24,7942,False,False,False,good,False,good,False,False,False,False
below_good,19,False,104475000.0,54000000.0,54000000.0,1,8250,True,False,False,good,False,good,False,False,False,False
below_good,20,False,104475000.0,74800000.0,81900000.0,47,11916,False,False,False,good,False,good,False,False,False,False
below_good,21,False,104475000.0,25840000.0,105000.0,14,4937,False,False,False,good,False,good,False,False,False,False
below_good,22,False,104475000.0,351000000.0,351000000.0,1,7425,True,False,True,bad,True,bad,False,False,False,False
below_good,23,False,104475000.0,395000000.0,460000000.0,23,9038,True,False,True,bad,True,bad,False,False,False,False
below_good,24,False,104475000.0,100000000.0,115000.0,33,7856,False,False,False,good,False,good,False,False,False,False
below_good,25,False,104475000.0,60000000.0,61000000.0,19,9519,False,False,False,good,False,good,False,False,False,False
below_good,26,False,104475000.0,145000000.0,150000000.0,4,8507,True,False,True,bad,True,bad,False,False,False,False
below_good,27,False,104475000.0,65000000.0,62000000.0,9,7061,True,False,False,good,False,good,False,False,False,False
below_good,28,False,104475000.0,41000000.0,35100000.0,8,7775,True,False,False,good,False,good,False,False,False,False
below_good,29,False,104475000.0,234000000.0,230000000.0,2,6701,True,False,True,bad,True,bad,False,False,False,False
below_good,30,False,104475000.0,121000000.0,140400000.0,4,8326,True,False,True,bad,True,bad,False,False,False,False
below_good,31,False,104475000.0,285000000.0,287500000.0,5,9444,True,False,True,bad,True,bad,False,False,False,False
below_good,32,False,104475000.0,220000000.0,230000000.0,6,9876,True,False,True,bad,True,bad,False,False,False,False
below_good,33,False,104475000.0,117000000.0,117000000.0,1,5426,True,False,True,bad,True,bad,False,False,False,False
below_good,34,False,104475000.0,125000000.0,142500000.0,5,8038,True,False,True,bad,True,bad,False,False,False,False
below_good,35,False,104475000.0,152500000.0,152500000.0,3,2565,True,False,True,bad,True,bad,False,False,False,False
below_good,36,False,104475000.0,280000000.0,287500000.0,7,7420,True,False,True,bad,True,bad,False,False,False,False
below_good,37,False,104475000.0,37500000.0,48000000.0,44,9174,True,False,False,good,False,good,False,False,False,False
below_good,38,False,104475000.0,120000000.0,150000000.0,18,7393,True,False,True,bad,True,bad,False,False,False,False
below_good,39,False,104475000.0,95000000.0,90000000.0,15,10778,True,False,False,good,False,good,False,False,False,False
below_good,40,False,104475000.0,20250000.0,20250000.0,1,6947,True,False,False,good,False,good,False,False,False,False
below_good,41,False,104475000.0,46400000.0,20700000.0,24,6833,True,False,False,good,False,good,False,False,False,False
below_good,42,False,104475000.0,93600000.0,120000000.0,20,6864,True,False,False,good,True,bad,False,True,True,False
below_good,43,False,104475000.0,240000000.0,120000000.0,14,7717,True,False,True,bad,True,bad,False,False,False,False
below_good,44,False,104475000.0,428000000.0,360000000.0,11,10348,False,False,True,bad,True,bad,False,False,False,False
below_good,45,False,104475000.0,32000000.0,36000000.0,10,6090,True,False,False,good,False,good,False,False,False,False
below_good,46,False,104475000.0,12000000.0,11000000.0,14,7038,True,False,False,good,False,good,False,False,False,False
below_good,47,False,104475000.0,50000000.0,50000000.0,10,8772,True,False,False,good,False,good,False,False,False,False
below_good,48,False,104475000.0,175500000.0,175500000.0,1,7055,True,False,True,bad,True,bad,False,False,False,False
below_good,49,False,104475000.0,47000000.0,47000000.0,1,7695,True,False,False,good,False,good,False,False,False,False
below_good,50,False,104475000.0,250000000.0,360000000.0,4,10430,True,False,True,bad,True,bad,False,False,False,False
below_good,51,False,104475000.0,35700000.0,36000000.0,15,8763,True,False,False,good,False,good,False,False,False,False
below_good,52,False,104475000.0,212000000.0,200000000.0,28,8091,True,False,True,bad,True,bad,False,False,False,False
below_good,53,False,104475000.0,3500000000.0,3500000000.0,1,7080,False,False,True,bad,True,bad,False,False,False,False
below_good,54,False,104475000.0,54450000.0,60000000.0,13,6605,True,False,False,good,False,good,False,False,False,False
below_good,55,False,104475000.0,45000000.0,47600000.0,5,11377,True,False,False,good,False,good,False,False,False,False
below_good,56,False,104475000.0,115000000.0,117000000.0,19,6509,True,False,True,bad,True,bad,False,False,False,False
below_good,57,False,104475000.0,285000000.0,300000000.0,3,8646,True,False,True,bad,True,bad,False,False,False,False
below_good,58,False,104475000.0,292500000.0,300000000.0,6,7192,True,False,True,bad,True,bad,False,False,False,False
below_good,59,False,104475000.0,58500000.0,57500000.0,4,6013,True,False,False,good,False,good,False,False,False,False
below_good,60,False,104475000.0,234000000.0,234000000.0,1,8254,True,False,True,bad,True,bad,False,False,False,False
below_good,61,False,104475000.0,60000000.0,117000000.0,5,12248,True,False,False,good,True,bad,False,True,True,False
below_good,62,False,104475000.0,49000000.0,46800000.0,5,8514,True,False,False,good,False,good,False,False,False,False
below_good,63,False,104475000.0,285000000.0,315000000.0,16,8673,True,False,True,bad,True,bad,False,False,False,False
below_good,64,False,104475000.0,42840000.0,40000000.0,18,11009,True,False,False,good,False,good,False,False,False,False
below_good,65,False,104475000.0,30000000.0,30000000.0,8,6141,True,False,False,good,False,good,False,False,False,False
below_good,66,False,104475000.0,26000000.0,23400000.0,9,7431,True,False,False,good,False,good,False,False,False,False
below_good,67,False,104475000.0,351000000.0,351000000.0,1,8095,True,False,True,bad,True,bad,False,False,False,False
below_good,68,False,104475000.0,17500000.0,18000000.0,4,8074,True,False,False,good,False,good,False,False,False,False
below_good,69,False,104475000.0,60000000.0,59000000.0,17,7046,True,False,False,good,False,good,False,False,False,False
below_good,70,False,104475000.0,117000000.0,110000000.0,21,9947,True,False,True,bad,True,bad,False,False,False,False
below_good,71,False,104475000.0,75000000.0,72000000.0,9,7989,True,False,False,good,False,good,False,False,False,False
below_good,72,False,104475000.0,1170000000.0,1170000000.0,3,8837,False,False,True,bad,True,bad,False,False,False,False
below_good,73,False,104475000.0,363000000.0,30000000.0,31,8939,False,False,True,bad,False,good,True,False,False,True
below_good,74,False,104475000.0,21420000.0,18000000.0,9,8014,True,False,False,good,False,good,False,False,False,False
below_good,75,False,104475000.0,58500000.0,59000000.0,1,6167,True,False,False,good,False,good,False,False,False,False
below_good,76,False,104475000.0,115000000.0,117000000.0,5,11391,True,False,True,bad,True,bad,False,False,False,False
below_good,77,False,104475000.0,65000000.0,65000000.0,23,6802,True,False,False,good,False,good,False,False,False,False
below_good,78,False,104475000.0,73600000.0,58500000.0,23,8796,True,False,False,good,False,good,False,False,False,False
below_good,79,False,104475000.0,440000000.0,440000000.0,1,6709,True,False,True,bad,True,bad,False,False,False,False
below_good,80,False,104475000.0,315000000.0,306000000.0,18,6534,True,False,True,bad,True,bad,False,False,False,False
below_good,81,False,104475000.0,156000000.0,175500000.0,12,8288,True,False,True,bad,True,bad,False,False,False,False
below_good,82,False,104475000.0,129430600.0,132250000.0,45,10608,True,False,True,bad,True,bad,False,False,False,False
below_good,83,False,104475000.0,87750000.0,87750000.0,3,7752,True,False,False,good,False,good,False,False,False,False
below_good,84,False,104475000.0,185000000.0,185000000.0,1,8051,True,False,True,bad,True,bad,False,False,False,False
below_good,85,False,104475000.0,117000000.0,120000000.0,2,7227,True,False,True,bad,True,bad,False,False,False,False
below_good,86,False,104475000.0,31500000.0,32000000.0,1,10326,True,False,False,good,False,good,False,False,False,False
below_good,87,False,104475000.0,70000000.0,100000.0,22,9912,False,False,False,good,False,good,False,False,False,False
below_good,88,False,104475000.0,225000000.0,225000000.0,1,6450,True,False,True,bad,True,bad,False,False,False,False
below_good,89,False,104475000.0,98000000.0,98000000.0,1,7732,True,False,False,good,False,good,False,False,False,False
below_good,90,False,104475000.0,76000000.0,78000000.0,10,8070,True,False,False,good,False,good,False,False,False,False
below_good,91,False,104475000.0,35100000.0,35100000.0,1,7770,True,False,False,good,False,good,False,False,False,False
below_good,92,False,104475000.0,38500000.0,36375000.0,8,8798,True,False,False,good,False,good,False,False,False,False
below_good,93,False,104475000.0,115000000.0,117000000.0,12,9026,True,False,True,bad,True,bad,False,False,False,False
below_good,94,False,104475000.0,14000000.0,14000000.0,1,9019,True,False,False,good,False,good,False,False,False,False
below_good,95,False,104475000.0,253000000.0,275000000.0,2,8153,True,False,True,bad,True,bad,False,False,False,False
below_good,96,False,104475000.0,125000000.0,110000000.0,8,8611,True,False,True,bad,True,bad,False,False,False,False
below_good,97,False,104475000.0,50000000.0,50000000.0,11,8621,True,False,False,good,False,good,False,False,False,False
below_good,98,False,104475000.0,150000000.0,172500000.0,20,7081,True,False,True,bad,True,bad,False,False,False,False
below_good,99,False,104475000.0,150000000.0,165000000.0,3,7333,True,False,True,bad,True,bad,False,False,False,False
above_good,0,True,104475000.0,12500000.0,13455000.0,37,8702,False,False,False,bad,False,bad,False,False,False,False
above_good,1,True,104475000.0,115000000.0,115000000.0,16,7758,True,False,True,good,True,good,False,False,False,False
above_good,2,True,104475000.0,10600000.0,10000000.0,15,7895,False,False,False,bad,False,bad,False,False,False,False
above_good,3,True,104475000.0,23400000.0,23400000.0,1,7687,True,False,False,bad,False,bad,False,False,False,False
above_good,4,True,104475000.0,81900000.0,80500000.0,3,8500,True,False,False,bad,False,bad,False,False,False,False
above_good,5,True,104475000.0,40000000.0,40000000.0,9,7989,True,False,False,bad,False,bad,False,False,False,False
above_good,6,True,104475000.0,70200000.0,70200000.0,10,7464,True,False,False,bad,False,bad,False,False,False,False
above_good,7,True,104475000.0,4344000.0,4320000.0,28,6524,False,False,False,bad,False,bad,False,False,False,False
above_good,8,True,104475000.0,82450000.0,105000.0,50,9714,False,False,False,bad,False,bad,False,False,False,False
above_good,9,True,104475000.0,920000000.0,920000000.0,7,9041,False,False,True,good,True,good,False,False,False,False
above_good,10,True,104475000.0,140000000.0,138000000.0,6,7627,True,False,True,good,True,good,False,False,False,False
above_good,11,True,104475000.0,17550000.0,23000000.0,6,9563,True,False,False,bad,False,bad,False,False,False,False
above_good,12,True,104475000.0,88000000.0,86250000.0,2,7690,True,False,False,bad,False,bad,False,False,False,False
above_good,13,True,104475000.0,25000000.0,25000000.0,1,7461,True,False,False,bad,False,bad,False,False,False,False
above_good,14,True,104475000.0,85000000.0,87750000.0,4,8880,True,False,False,bad,False,bad,False,False,False,False
above_good,15,True,104475000.0,24000000.0,23000000.0,2,5897,True,False,False,bad,False,bad,False,False,False,False
above_good,16,True,104475000.0,23700000.0,25000000.0,26,6964,True,False,False,bad,False,bad,False,False,False,False
above_good,17,True,104475000.0,136000000.0,115000000.0,2,7050,True,False,True,good,True,good,False,False,False,False
above_good,18,True,104475000.0,125000000.0,125000000.0,1,10214,True,False,True,good,True,good,False,False,False,False
above_good,19,True,104475000.0,175000000.0,132000000.0,10,9453,True,False,True,good,True,good,False,False,False,False
above_good,20,True,104475000.0,52304432.0,48781000.0,15,7630,True,False,False,bad,False,bad,False,False,False,False
above_good,21,True,104475000.0,250000000.0,250000000.0,1,10939,True,False,True,good,True,good,False,False,False,False
above_good,22,True,104475000.0,52650000.0,60000000.0,8,6554,True,False,False,bad,False,bad,False,False,False,False
above_good,23,True,104475000.0,210000000.0,2160000.0,20,8941,False,False,True,good,False,bad,True,False,True,False
above_good,24,True,104475000.0,148590000.0,148590000.0,1,10000,True,False,True,good,True,good,False,False,False,False
above_good,25,True,104475000.0,26700000.0,26750000.0,39,9818,True,False,False,bad,False,bad,False,False,False,False
above_good,26,True,104475000.0,47000000.0,47000000.0,1,7115,True,False,False,bad,False,bad,False,False,False,False
above_good,27,True,104475000.0,171000000.0,171000000.0,1,9408,True,False,True,good,True,good,False,False,False,False
above_good,28,True,104475000.0,180000000.0,180000000.0,1,8318,True,False,True,good,True,good,False,False,False,False
above_good,29,True,104475000.0,25000000.0,26250000.0,17,6603,True,False,False,bad,False,bad,False,False,False,False
above_good,30,True,104475000.0,57500000.0,66000000.0,18,6516,True,False,False,bad,False,bad,False,False,False,False
above_good,31,True,104475000.0,117000000.0,115000000.0,8,8921,True,False,True,good,True,good,False,False,False,False
above_good,32,True,104475000.0,40800000.0,40950000.0,35,7904,True,False,False,bad,False,bad,False,False,False,False
above_good,33,True,104475000.0,230000000.0,200000000.0,26,10027,True,False,True,good,True,good,False,False,False,False
above_good,34,True,104475000.0,55000000.0,46000000.0,5,9563,True,False,False,bad,False,bad,False,False,False,False
above_good,35,True,104475000.0,27500000.0,24000000.0,19,5863,True,False,False,bad,False,bad,False,False,False,False
above_good,36,True,104475000.0,241500000.0,230000000.0,52,11295,True,False,True,good,True,good,False,False,False,False
above_good,37,True,104475000.0,156000000.0,292500000.0,10,7468,True,False,True,good,True,good,False,False,False,False
above_good,38,True,104475000.0,41400000.0,28750000.0,27,6639,True,False,False,bad,False,bad,False,False,False,False
above_good,39,True,104475000.0,11700000.0,11500000.0,3,7198,True,False,False,bad,False,bad,False,False,False,False
above_good,40,True,104475000.0,222000000.0,262500000.0,34,8630,True,False,True,good,True,good,False,False,False,False
above_good,41,True,104475000.0,90000000.0,86250000.0,11,7216,True,False,False,bad,False,bad,False,False,False,False
above_good,42,True,104475000.0,345000000.0,287500000.0,6,8627,True,False,True,good,True,good,False,False,False,False
above_good,43,True,104475000.0,195000000.0,206500000.0,15,7586,True,False,True,good,True,good,False,False,False,False
above_good,44,True,104475000.0,29750000.0,29750000.0,1,7647,True,False,False,bad,False,bad,False,False,False,False
above_good,45,True,104475000.0,105000000.0,105000000.0,1,8252,True,False,True,good,True,good,False,False,False,False
above_good,46,True,104475000.0,240000000.0,240000000.0,6,8507,True,False,True,good,True,good,False,False,False,False
above_good,47,True,104475000.0,0.0,187500000.0,1,11785,True,False,False,bad,True,good,False,True,False,True
above_good,48,True,104475000.0,120000000.0,120000000.0,1,7739,True,False,True,good,True,good,False,False,False,False
above_good,49,True,104475000.0,175500000.0,175500000.0,1,7803,True,False,True,good,True,good,False,False,False,False
above_good,50,True,104475000.0,36225000.0,40000000.0,25,9232,True,False,False,bad,False,bad,False,False,False,False
above_good,51,True,104475000.0,14000000.0,12000000.0,4,9208,True,False,False,bad,False,bad,False,False,False,False
above_good,52,True,104475000.0,43500000.0,40600000.0,7,8199,True,False,False,bad,False,bad,False,False,False,False
above_good,53,True,104475000.0,62500000.0,58500000.0,10,7774,True,False,False,bad,False,bad,False,False,False,False
above_good,54,True,104475000.0,45000000.0,40000000.0,7,6243,True,False,False,bad,False,bad,False,False,False,False
above_good,55,True,104475000.0,234000000.0,220000000.0,17,7035,True,False,True,good,True,good,False,False,False,False
above_good,56,True,104475000.0,48500000.0,49350000.0,25,9338,True,False,False,bad,False,bad,False,False,False,False
above_good,57,True,104475000.0,72600000.0,72000000.0,26,8042,True,False,False,bad,False,bad,False,False,False,False
above_good,58,True,104475000.0,84000000.0,72000000.0,30,7460,True,False,False,bad,False,bad,False,False,False,False
above_good,59,True,104475000.0,30000000.0,30000000.0,14,8645,True,False,False,bad,False,bad,False,False,False,False
above_good,60,True,104475000.0,124700000.0,97500.0,15,11479,False,False,True,good,False,bad,True,False,True,False
above_good,61,True,104475000.0,58500000.0,51750000.0,5,6995,True,False,False,bad,False,bad,False,False,False,False
above_good,62,True,104475000.0,30000000.0,30000000.0,18,8681,True,False,False,bad,False,bad,False,False,False,False
above_good,63,True,104475000.0,108000000.0,117000000.0,13,7627,True,False,True,good,True,good,False,False,False,False
above_good,64,True,104475000.0,40250000.0,46000000.0,25,7344,True,False,False,bad,False,bad,False,False,False,False
above_good,65,True,104475000.0,278300000.0,234000000.0,20,8376,True,False,True,good,True,good,False,False,False,False
above_good,66,True,104475000.0,72000000.0,74750000.0,4,9499,True,False,False,bad,False,bad,False,False,False,False
above_good,67,True,104475000.0,27000000.0,25000000.0,22,8687,True,False,False,bad,False,bad,False,False,False,False
above_good,68,True,104475000.0,60000000.0,61800000.0,11,8250,True,False,False,bad,False,bad,False,False,False,False
above_good,69,True,104475000.0,540000000.0,504000000.0,5,8533,True,False,True,good,True,good,False,False,False,False
above_good,70,True,104475000.0,270000000.0,,0,11494,False,False,True,good,,,,,,
above_good,71,True,104475000.0,180000000.0,180000000.0,5,10437,True,False,True,good,True,good,False,False,False,False
above_good,72,True,104475000.0,200000000.0,200000000.0,19,8063,True,False,True,good,True,good,False,False,False,False
above_good,73,True,104475000.0,34000000.0,34500000.0,7,8217,True,False,False,bad,False,bad,False,False,False,False
above_good,74,True,104475000.0,65000000.0,55000000.0,23,8421,True,False,False,bad,False,bad,False,False,False,False
above_good,75,True,104475000.0,79300000.0,76050000.0,17,9759,True,False,False,bad,False,bad,False,False,False,False
above_good,76,True,104475000.0,19200000.0,23000000.0,8,7422,True,False,False,bad,False,bad,False,False,False,False
above_good,77,True,104475000.0,44650000.0,40250000.0,8,7596,True,False,False,bad,False,bad,False,False,False,False
